,subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
1201,25407,session_2,rest_1,LMU_3,69.8579169148,78696,110.3680134986,0.5974198855,45.8364585457,859.7407819435,35992,207.1685827663,1.9047656576,1.9462966667,2.1245368355,1.6712908729,-0.020168,0.0693461,,7.789764033
1202,25408,session_1,rest_1,LMU_3,64.4795314095,83881,98.1026099986,0.5670500048,52.8170520689,831.6013074709,30807,190.7462575406,1.876864803,1.8553166667,2.0886,1.7061817812,-0.0234762,0.0512615,,8.4768520173
1203,25408,session_2,rest_1,LMU_3,61.2082779674,82819,86.7660254335,0.5722571541,62.2754373195,815.9363261754,31869,190.7590651233,1.8634073257,1.83843,2.0786566667,1.6931408724,-0.0185621,0.0482641,,9.4038688772
1204,25409,session_1,rest_1,LMU_3,55.6893904124,81656,86.8187484597,0.5642526193,73.8632260009,862.2020457628,33032,205.9733415629,1.8262007517,1.8173833333,2.0361734952,1.6458342336,-0.0177982,0.0445109,,9.9310582226
1205,25409,session_2,rest_1,LMU_3,56.3503576562,81852,83.2425620795,0.5699064245,67.3975139569,800.5354477702,32836,200.4401220973,1.9078753839,1.9086133333,2.130943164,1.7075022357,-0.0177985,0.0510181,,9.6169006308
1206,25410,session_1,rest_1,LMU_3,74.6674924795,75322,102.8684306032,0.6186558442,55.2336799642,917.5428225824,39366,224.8293815779,1.8371994242,1.8345233333,2.05429,1.6454476916,-0.0112262,0.0410782,,8.9195763676
1207,25410,session_2,rest_1,LMU_3,72.1533619551,75537,98.5874765116,0.6196602941,51.3231935375,847.1389290662,39151,219.9720637644,1.8955447625,1.89544,2.1394268367,1.6795569638,-0.00740721,0.0518374,,8.5927641019
1208,25411,session_1,rest_1,LMU_3,70.3911611685,78446,103.8312560382,0.594852078,59.8086479999,944.2468497847,36242,222.4990858593,1.8208257201,1.8230366667,2.0022733333,1.6538090551,-0.0187872,0.0404145,,9.0940520785
1209,25411,session_2,rest_1,LMU_3,66.4912307723,78216,92.7930207881,0.5981727897,63.3836118756,884.3667557574,36472,209.4947350823,1.8032726164,1.8172033333,1.9932098416,1.6189295104,-0.0161778,0.0523892,,9.5305309413
1210,25412,session_1,rest_1,LMU_3,55.5297556741,83197,84.7681012828,0.5533599818,80.0442392758,883.531170987,31491,203.3737637792,1.8092533582,1.7753397888,1.9689815247,1.6942385996,-0.0108789,0.0366735,,10.4229203865
1211,25412,session_2,rest_1,LMU_3,78.6215193632,71770,104.4455479598,0.6488710847,46.1443754969,866.0572344091,42918,196.3653209323,1.7917693204,1.79411,2.0062601594,1.5981228658,-0.00865726,0.055569,,8.2919497415
1212,25413,session_1,rest_1,LMU_3,51.815176617,86339,78.2096914444,0.5293552885,88.4552251754,855.5189881043,28349,215.8903231961,2.0464812388,2.0617165028,2.1862666667,1.90147248,-0.009939,0.0338688,,10.9387848527
1213,25413,session_2,rest_1,LMU_3,55.6516175184,86104,81.4067139496,0.5408042967,78.8209735684,852.8049209241,28584,197.9740522802,1.8822221079,1.90026,2.0616434972,1.7020976904,-0.00429822,0.0354197,,10.4758548718
1214,25414,session_1,rest_1,LMU_3,73.7477770728,78529,105.5831590317,0.6020814314,50.3013201907,886.4372518597,36159,220.2448814869,1.9030405656,1.90114,2.1519633333,1.6845956006,-0.0196826,0.0545736,,8.3956310835
1215,25414,session_2,rest_1,LMU_3,73.1480699688,79043,110.9995721483,0.5975672857,43.29634965,843.4460460634,35645,231.8206623196,2.0104892962,2.0050634927,2.30694685,1.7568706069,-0.0202141,0.0657424,,7.5986423167
1216,25415,session_1,rest_1,LMU_3,58.5815082961,83224,87.8305034713,0.5553258744,74.8187565964,885.8473295758,31464,221.7932337292,2.0680008804,2.1082933333,2.3052764835,1.8196931424,-0.0186017,0.0399232,,10.0858732965
1217,25415,session_2,rest_1,LMU_3,60.8219548232,83414,81.7868087096,0.5655616467,70.6118060383,830.9570160883,31274,207.4934605888,2.0971603614,2.1374266667,2.3167266667,1.8626365251,-0.0189871,0.04403,,10.1600371649
1218,25416,session_1,rest_1,LMU_3,77.2320061475,79720,111.0680085942,0.5947672394,51.7642581758,946.3714191033,34968,227.3257626949,1.8208491907,1.8746866667,2.0089466667,1.6029704198,-0.0129231,0.0363774,,8.5206481244
1219,25416,session_2,rest_1,LMU_3,72.207176546,79716,105.8287695066,0.591287927,53.6278276445,911.0921002368,34972,223.9966082225,1.8647891596,1.89775,2.0948665002,1.6311454192,-0.0146976,0.0433597,,8.6091155031
1220,25417,session_1,rest_1,LMU_3,69.2360413907,75651,105.0848923972,0.6135256747,49.734343241,860.8315575028,39037,215.7335679018,1.7870690744,1.80403,1.997096508,1.5840907031,-0.02098,0.0625301,,8.1917727455
1221,25417,session_2,rest_1,LMU_3,64.500117887,76978,97.2107523061,0.6056632803,51.0115816449,807.2767727945,37710,206.3391353605,1.8371526114,1.84422,2.0647233333,1.6284046866,-0.0125828,0.0716201,,8.3043979564
1222,25418,session_1,rest_1,LMU_3,54.042600665,86262,83.6029350436,0.5327801457,76.1419147597,839.3093952967,28426,223.8576631496,1.8677611292,1.88956,2.0752631684,1.6616136003,-0.0238085,0.0473591,,10.039233609
1223,25418,session_2,rest_1,LMU_3,54.3931616535,86145,79.3162200622,0.5387424888,75.7533804415,808.3995783195,28543,217.2265072785,1.8531594583,1.8906966667,2.0551866667,1.6378113281,-0.0235593,0.0464336,,10.1921092267
1224,25419,session_1,rest_1,LMU_3,49.4021548596,83857,81.4272137934,0.5409916719,85.6545389992,856.4414836297,30831,208.4678172897,1.9716979173,2.0121866667,2.17579,1.7507976893,-0.00608704,0.037638,,10.5178777921
1225,25419,session_2,rest_1,LMU_3,51.1525704849,84021,82.2518184377,0.5510167399,68.8057242281,781.2811641246,30667,187.4406458731,1.9339160572,1.9703431767,2.13716,1.7176454173,-0.00741477,0.0440385,,9.4986491358
1226,25420,session_1,rest_1,LMU_3,67.7788473936,79161,91.0157369528,0.5896008696,67.7442461196,903.9171063895,35527,235.2228048993,1.8867840815,1.9021331822,2.06607,1.7091497777,-0.0108599,0.0370715,,9.9314375365
1227,25420,session_2,rest_1,LMU_3,64.4651663345,78972,93.131289457,0.5850213158,67.642574422,900.4757432845,35716,238.6085222458,1.833626276,1.8507833333,2.038860162,1.6337660507,-0.00965469,0.0429059,,9.6688851678
1228,25421,session_1,rest_1,LMU_3,59.9552733671,86005,77.4203747927,0.55809201,69.6824815304,798.2375648641,28683,175.9910415024,1.8420610378,1.8504566667,2.0607901638,1.6390774148,-0.00964277,0.0354504,,10.3104327123
1229,25421,session_2,rest_1,LMU_3,55.4756595031,86149,72.8839531772,0.5521565851,73.8490922836,766.898411894,28539,177.2936156806,1.873661323,1.866376815,2.1388266667,1.6477774156,-0.00939192,0.0386877,,10.52218463
1230,25422,session_1,rest_1,LMU_3,71.2302987576,78147,101.9435187223,0.5974337468,57.016779519,907.9995328412,36541,239.5349697299,1.9023627178,1.8242633333,2.1296533333,1.7720817798,-0.0150569,0.0392147,,8.906888287
1231,25422,session_2,rest_1,LMU_3,64.30450286,78396,90.4589192665,0.5947987986,59.8916895443,829.1553428311,36292,224.1439077781,1.8964951908,1.85309,2.12717,1.7304410591,-0.0103233,0.0532009,,9.1660982638
1232,25423,session_1,rest_1,LMU_3,64.3932201599,81515,96.6014548918,0.5769575611,57.701941032,856.5363908313,33173,209.8380149773,1.8273388222,1.85549,1.9793466667,1.6614113276,-0.0111798,0.0266384,,8.8667028027
1233,25423,session_2,rest_1,LMU_3,66.3889304692,81865,90.6747325219,0.5847328273,54.2319342214,802.2444914659,32823,203.2547356202,1.8736641258,1.9038666667,2.0437734958,1.6904658725,-0.011513,0.0358246,,8.8474977444
1234,25424,session_1,rest_1,LMU_3,73.4394529802,80115,108.8567254854,0.593683087,48.7603504557,893.4506085415,34573,206.1611307502,1.7829646466,1.82831,1.96423,1.5782840567,-0.0105368,0.0572954,,8.2075829909
1235,25424,session_2,rest_1,LMU_3,75.9645315022,80243,103.8399339154,0.6025093993,45.2580895655,841.735393846,34445,201.5914586454,1.890119846,1.9333766667,2.0634533333,1.692611327,-0.0127937,0.050996,,8.106085608
1236,25425,session_1,rest_1,LMU_3,65.062337433,82450,93.6214193803,0.5701625494,65.9689405911,901.4419869422,32238,211.8264302713,1.8120741058,1.8301333333,2.0407266667,1.5931636018,-0.0134081,0.046535,,9.6285870574
1237,25425,session_2,rest_1,LMU_3,57.2566570272,83159,89.959206147,0.5561950527,70.447748816,870.5572626831,31529,207.8303151023,1.8004913458,1.8321033333,2.0294233333,1.5698181478,-0.00631209,0.0532369,,9.677244831
1238,25426,session_1,rest_1,LMU_3,75.5449167578,75692,114.8269187514,0.6119146069,51.6680689503,959.5347175579,38996,235.4885384821,1.9035482513,1.88313,2.163900172,1.6926774195,-0.0257305,0.0684959,,8.3563569239
1239,25426,session_2,rest_1,LMU_3,70.2147295402,75648,105.061228923,0.6113322463,53.9039141805,899.9709668984,39040,225.4408618637,1.9244309855,1.9040033333,2.1979631587,1.7030158722,-0.0235972,0.0681427,,8.5661568604
1240,25427,session_5,rest_1,HNU_1,65.0962004843,140277,149.8162258625,0.4555090858,105.8130651421,1638.7012308683,35851,371.1030271752,2.7655990455,2.5834152727,3.0209745455,2.7103440416,0.00824783,0.0196338,,10.9380757754
1241,25427,session_6,rest_1,HNU_1,65.1552414418,140141,148.0568922622,0.45719978,108.119415308,1643.2997658106,35987,358.2520917256,2.6285402775,2.4565818182,2.8993716364,2.5498205167,0.00445696,0.020031,,11.0991102184
1242,25427,session_10,rest_1,HNU_1,58.7417109852,140163,141.6480263337,0.4532167636,106.3666325249,1543.7141031547,35965,343.2076608077,2.706392414,2.5080058182,2.9777454545,2.6543440432,0.00762768,0.0249125,,10.8982394115
1243,25427,session_3,rest_1,HNU_1,65.0155753354,140380,152.0949097149,0.4532451304,109.9720440197,1693.0809862118,35748,376.8129487718,2.7613274555,2.5555083636,3.0407272727,2.7095734534,0.00446215,0.0224503,,11.1317399733
1244,25427,session_9,rest_1,HNU_1,63.5889190704,140152,145.8244539925,0.4576014914,106.495882611,1606.6118787551,35976,337.2302850136,2.5154000776,2.3586676364,2.7395287273,2.4630764015,0.00577879,0.0206891,,11.0174379863
1245,25427,session_8,rest_1,HNU_1,61.5477743839,140351,143.2257697318,0.4543184479,109.1215378838,1590.5036670879,35777,349.0237883151,2.6915425803,2.5114734545,2.9724509091,2.6119234561,0.00652676,0.0217821,,11.1048707929
1246,25427,session_1,rest_1,HNU_1,60.8882811576,140424,140.8552413161,0.4549008115,108.9330813517,1566.5840602018,35704,332.5757062161,2.5907441514,2.3976552727,2.8392552727,2.5543616931,0.00535527,0.0210121,,11.1219436747
1247,25427,session_7,rest_1,HNU_1,63.2305462581,140180,143.4948500035,0.4583741394,106.0177528359,1579.7058327493,35948,333.2900872088,2.5727088736,2.4064989091,2.8260887273,2.5038058121,0.00648877,0.0214138,,11.0087981047
1248,25427,session_4,rest_1,HNU_1,64.7434382665,140398,147.5471188254,0.4558206397,104.9888159731,1609.9088300677,35730,365.5728082984,2.7502032191,2.5666327273,3.0285090909,2.6760911014,0.00769058,0.0195176,,10.9111505727
1249,25427,session_2,rest_1,HNU_1,63.943610812,140127,147.9043411281,0.4585764158,99.7320849627,1573.8208584513,36001,335.0821938983,2.5862535803,2.4308858182,2.829408,2.5150852236,0.00614876,0.0224275,,10.6408023351
1250,25428,session_5,rest_1,HNU_1,58.916827772,144925,147.8296015111,0.4232120348,127.6880403208,1766.9081386928,31203,333.6779287662,2.367126561,2.1704581818,2.5887127273,2.3606411103,-0.00698287,0.0105084,,11.9523297136
1251,25428,session_6,rest_1,HNU_1,53.4407652337,144904,135.9735466423,0.4199654493,140.5008353261,1701.046793126,31224,324.0008075581,2.4190221458,2.2288378182,2.624576,2.4198175792,-0.00555288,0.0102569,,12.5101303535
1252,25428,session_10,rest_1,HNU_1,53.1626512781,144666,137.138038006,0.4231627661,126.3326443401,1623.7704059612,31462,309.7234475486,2.3788172283,2.2228130909,2.5482734545,2.3764764039,-0.00345875,0.00891568,,11.84040861
1253,25428,session_3,rest_1,HNU_1,53.8549111352,144947,138.405707407,0.4208491085,132.430911456,1679.8231919487,31181,314.2434276374,2.3876815805,2.2018501818,2.6126254545,2.3662705219,-0.00353139,0.0106764,,12.1369502994
1254,25428,session_9,rest_1,HNU_1,52.4360293007,145405,133.931958694,0.4176428338,137.6631704023,1657.8010934902,30723,314.8789518477,2.4147213583,2.2309992727,2.6090734545,2.4188822851,-0.00453908,0.0101107,,12.3779351072
1255,25428,session_8,rest_1,HNU_1,56.483430157,144791,145.5070986693,0.4227904329,125.5384980068,1719.1212757716,31337,320.4897045099,2.3530358615,2.1954327273,2.5387054545,2.3375116991,-0.00561127,0.0109641,,11.8146900838
1256,25428,session_1,rest_1,HNU_1,54.140260848,144804,136.2646849464,0.4224762783,134.7900931529,1672.4856502639,31324,316.5907171403,2.3790303699,2.1769629091,2.5968436364,2.3817911097,-0.00458312,0.0117353,,12.2738011754
1257,25428,session_7,rest_1,HNU_1,51.2810518641,145168,128.6790827576,0.4206781849,133.9248690025,1574.7067013812,30960,299.4393548465,2.3870246374,2.160032,2.5986036364,2.4230911085,-0.00488801,0.0144259,,12.2374722265
1258,25428,session_4,rest_1,HNU_1,53.5823248916,145255,135.7649637973,0.4191987251,137.1389874814,1679.6576217618,30873,315.9752434927,2.3741281145,2.1607825455,2.5987083636,2.3831087567,-0.00582695,0.00976162,,12.3718047336
1259,25428,session_2,rest_1,HNU_1,58.9965832663,144785,145.2609915607,0.4258449039,124.924963037,1721.2880692372,31343,328.0474024399,2.3788084691,2.1994734545,2.5874850909,2.3652764042,-0.00809295,0.0106032,,11.8496235689
1260,25429,session_5,rest_1,HNU_1,53.4412498446,145482,140.0263495344,0.4168992751,129.5040111795,1675.8113160604,30646,316.810773969,2.4748097535,2.3537512727,2.5750894545,2.5007616946,0.00408319,0.00663671,,11.9678283525
1261,25429,session_6,rest_1,HNU_1,53.6066638789,145481,142.730336586,0.4163654097,127.3515132442,1691.3626747065,30647,315.0854604291,2.4467976999,2.2864087273,2.5640465455,2.4987028711,0.00130581,0.00721233,,11.850057354
1262,25429,session_10,rest_1,HNU_1,52.9017549344,145414,144.9069882282,0.4140844535,130.3080204222,1728.4891056879,30714,335.9021250716,2.5535465734,2.4142952727,2.6350341818,2.6173058089,0.000366172,0.00953703,,11.9282660334
1263,25429,session_3,rest_1,HNU_1,54.5812779464,145443,146.7322114754,0.4161090002,126.1008407113,1728.3085969751,30685,321.3314284031,2.4106950271,2.2869003636,2.5044276364,2.4460852255,0.00252951,0.00739687,,11.7786584118
1264,25429,session_9,rest_1,HNU_1,53.1482437651,145365,142.9961932566,0.415951369,127.8035828177,1694.3272560245,30763,321.260093871,2.4762462691,2.3647505455,2.5438661818,2.5240763998,0.00259772,0.00786974,,11.8487577707
1265,25429,session_8,rest_1,HNU_1,53.7395379554,145438,142.8145142474,0.4163392101,127.2405349856,1689.5554275167,30690,328.1249889566,2.5310878787,2.4244509091,2.6097338182,2.5627852222,0.0026366,0.00663076,,11.8304181926
1266,25429,session_1,rest_1,HNU_1,53.2753699601,145394,143.5258755508,0.4145537349,135.3562235411,1751.1616046833,30734,324.8545515075,2.4425640666,2.3391854545,2.5059810909,2.4859675773,0.00255939,0.00788287,,12.2010167014
1267,25429,session_7,rest_1,HNU_1,54.479236558,145397,145.8583022288,0.4168961928,126.1736018287,1720.437628698,30731,313.823570867,2.3461014622,2.2175825455,2.4124363636,2.4138205205,0.00287094,0.00413483,,11.7952670668
1268,25429,session_4,rest_1,HNU_1,58.854504435,145164,156.3920698115,0.4186976574,124.3080605953,1830.9489960436,30964,343.8354591673,2.4685848527,2.3600610909,2.5603374545,2.4895646361,0.00139398,0.00643073,,11.7074286327
1269,25429,session_2,rest_1,HNU_1,50.4656829149,145067,139.7820114641,0.4128225373,143.9105672271,1749.8435427608,31061,340.6688715543,2.5493596561,2.4088174545,2.6395083636,2.6059558093,0.00396787,0.011915,,12.5183743204
1270,25430,session_5,rest_1,HNU_1,57.1327301754,148613,147.3915860081,0.4019985547,120.8857269713,1704.9882096022,27515,336.7916010567,2.4343274601,2.3335418182,2.5533643636,2.4210764027,0.0152205,-0.00201406,,11.5677445082
1271,25430,session_6,rest_1,HNU_1,55.3922458352,148396,142.3893447965,0.4037743735,120.1249888876,1643.0146365505,27732,322.8071831434,2.4367625291,2.3045556364,2.5704727273,2.4425234609,0.0130881,-0.00227351,,11.5388875403
1272,25430,session_10,rest_1,HNU_1,56.3195377077,148142,148.6252389325,0.4029201648,123.1698032578,1731.8320203285,27986,334.4200843875,2.4472882174,2.3252334545,2.5381207273,2.4835734597,0.014367,0.00329357,,11.6523413706
1273,25430,session_3,rest_1,HNU_1,60.0780531399,148329,153.4830774502,0.4063694362,113.3936531112,1723.8672267914,27799,329.2865509997,2.3484430993,2.2491723636,2.4528494545,2.3477205224,0.0145608,-0.00279028,,11.2316436146
1274,25430,session_9,rest_1,HNU_1,56.4672551482,148331,146.6188532679,0.403771532,119.1401905917,1684.3627374713,27797,321.8792903981,2.4256791692,2.3124247273,2.5372712727,2.4325764024,0.0139653,-0.00168172,,11.4880364969
1275,25430,session_8,rest_1,HNU_1,55.7460911325,148505,143.7868051158,0.4024333768,121.8820847589,1670.0177734594,27623,330.591189531,2.5295696103,2.3732305455,2.6615592727,2.5624969869,0.0144366,-0.00129901,,11.6145412099
1276,25430,session_1,rest_1,HNU_1,40.0166615631,148817,121.9794481378,0.3823202325,158.1934925272,1581.3281776806,27311,325.8669288299,2.5929602394,2.4632407273,2.708864,2.6127234561,0.0245984,0.0150583,,12.963890244
1277,25430,session_7,rest_1,HNU_1,57.6443241975,148217,147.8954326617,0.4058193405,116.481959539,1682.0630236319,27911,324.2838053081,2.4339332942,2.2954705455,2.5609076364,2.4527940488,0.013955,-0.0014466,,11.3733263655
1278,25430,session_4,rest_1,HNU_1,55.9996899963,148667,145.406479295,0.4023029808,117.2147332683,1656.9305199562,27461,316.3202116075,2.3699645551,2.267168,2.4644218182,2.3824675802,0.0160474,-0.00258365,,11.3951629115
1279,25430,session_2,rest_1,HNU_1,57.6730132719,148286,149.9804975493,0.4049015351,114.9934781782,1692.5563533756,27842,322.6143071075,2.3469394296,2.2372247273,2.4659665455,2.3431969931,0.0151434,-0.00166623,,11.2851762798
1280,25431,session_5,rest_1,HNU_1,59.5055943129,144708,148.2082544107,0.4270099201,114.9482500897,1681.5327710901,31420,322.574956359,2.4142016434,2.2926254545,2.5617163636,2.3958322857,0.000534207,0.00118907,,11.3457430409
1281,25431,session_6,rest_1,HNU_1,55.7594051279,144510,139.6711000106,0.4251316386,126.8094700433,1662.14810741,31618,323.9539147277,2.4442750384,2.2941672727,2.5904407273,2.4572587546,0.00157118,0.00294267,,11.9004440237
1282,25431,session_10,rest_1,HNU_1,53.6491062575,144778,138.3734931634,0.4207341962,131.3586017962,1669.1862320024,31350,326.5969518815,2.4327653954,2.2663301818,2.591232,2.4517234606,0.00122849,0.00411235,,12.0629044902
1283,25431,session_3,rest_1,HNU_1,55.5244914312,144805,141.2977227469,0.4241435662,117.8695262447,1617.7290970198,31323,315.061008701,2.4180440305,2.260896,2.5603374545,2.442391108,0.00155229,0.00173674,,11.4490811711
1284,25431,session_9,rest_1,HNU_1,55.5502515493,144513,142.4723385541,0.4232037993,130.1932746194,1715.0358366665,31615,320.5121601947,2.3496781523,2.2011490909,2.4779665455,2.3783705215,-0.000407289,0.00170992,,12.0376759031
1285,25431,session_8,rest_1,HNU_1,54.5984072063,144500,140.4749992524,0.4228221229,129.2198646973,1681.9863726214,31628,325.0920819234,2.4480444319,2.3159447273,2.598464,2.4378822846,0.00236349,0.00393285,,11.9735638482
1286,25431,session_1,rest_1,HNU_1,53.0340077615,144892,137.131038081,0.4195621967,132.1882633046,1658.1780420657,31236,328.0736342973,2.4550021892,2.3381643636,2.5882094545,2.4450175785,0.00336223,0.00268815,,12.0919236467
1287,25431,session_7,rest_1,HNU_1,57.4351751727,144658,146.6643832563,0.4239076733,123.4049174649,1719.3872691719,31470,323.8891706533,2.3477861562,2.2172189091,2.4859345455,2.3478852283,0.00104921,0.000710917,,11.7232775334
1288,25431,session_4,rest_1,HNU_1,55.9423127194,144985,140.1744391844,0.422325486,126.6972124033,1666.6663649411,31143,328.3705051746,2.4801762487,2.3275403636,2.6358981818,2.4866940479,0.000740868,0.00130837,,11.8899449474
1289,25431,session_2,rest_1,HNU_1,52.4797156488,144861,135.3078372188,0.420086767,130.1204957242,1623.0723974082,31267,325.3767214916,2.4811164072,2.3454487273,2.602432,2.5022793416,0.00306919,0.00342506,,11.9954056673
1290,25432,session_5,rest_1,HNU_1,72.9566539859,138256,171.9425093511,0.4693302037,91.522223628,1748.649577714,37872,367.1078834767,2.6392090334,2.5117847273,2.77536,2.6370528672,0.0217498,-0.00544479,,10.1699666029
1291,25432,session_6,rest_1,HNU_1,75.2799972295,138333,176.9418104095,0.4714064272,85.5314537565,1742.2822723179,37795,355.8591325468,2.6376440489,2.511808,2.7465221818,2.6599822783,0.0212449,-0.00564642,,9.8466397981
