,subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
85,25009,session_2,anat_1,NYU_2,2.7649269293,3245690,4.5439209286,12.6010750583,55.212136068,236617,34.6685424744,0.4627343354,161.05511423,41.0589936798,5142918,53.3048266744,5.6910136211,4.6170613127,6.55494,6.09023,89.0297469934,540895,17.3874664164,0.0512682973,9.0360273263,146.2880356745,435269,21.9463489481
86,25009,session_2,anat_2,NYU_2,2.3383543472,3172094,3.9754747898,14.8067303026,54.2315965777,209567,34.7467438951,0.4574045983,205.0339899025,39.7739016676,5216514,52.5112210166,5.5060401063,4.5489862185,6.09835,6.01716,87.995019238,540078,17.7086581495,0.0470361219,10.0048179828,146.8588022759,414603,21.6852796211
87,25010,session_1,anat_1,NYU_2,1.20321809,3670179,2.527822013,24.4191705217,52.3509664433,145068,24.9179381931,0.3735308958,388.8379716292,29.0305971518,4718429,46.7988315944,5.6659073447,4.6612191467,6.29069,6.20312,85.9686376421,467535,16.2165707757,0.0131971765,11.4844308666,147.695954427,321067,22.47322667
88,25010,session_1,anat_2,NYU_2,1.2353196479,3571867,2.5567944088,24.0843873709,53.8215095866,138422,27.0957624252,0.3740282917,370.3794185692,28.4785911095,4816741,46.4867695328,5.6461660458,4.6732567241,6.23183,6.18053,85.8531450681,474012,15.8530435905,0.0135262595,11.1383969755,147.4319720361,320699,21.8146128089
89,25010,session_2,anat_1,NYU_2,0.3552211872,2408887,1.4907469945,46.212822573,66.6508002479,137145,40.9028994992,0.380999194,1329.6362904433,27.5179557787,5979721,48.7059369978,5.6618154126,4.6638657596,6.38976,6.09029,91.0905377947,488216,16.8166261334,0.0015982485,18.4591724021,159.9821641512,332084,21.358134737
90,25011,session_1,anat_1,NYU_2,1.4465077528,3676186,2.8803796539,21.5419409485,58.5001928299,127055,46.0609256633,0.375600467,337.6346070872,31.3354732892,4712422,50.0244855637,5.30068877,4.463121675,6.0899,5.4796,88.7952313202,436473,16.4261249106,0.0290681701,10.8789385618,150.8441997329,303305,21.8547176816
91,25011,session_1,anat_2,NYU_2,2.1562607178,3869754,4.4144245189,13.3891920971,54.7704384467,142868,33.9672528484,0.385202885,145.7370485075,32.1972468726,4518854,49.5933071809,5.6499033438,4.7807302603,6.47676,5.82467,88.191915524,415834,15.9503180048,0.0519177705,7.2936453517,147.2974934058,319597,22.6438144717
92,25011,session_2,anat_1,NYU_2,0.1459113299,2806470,0.9575880788,65.1739782289,58.3624167445,126418,39.0518644201,0.3731977476,3196.7909879098,27.4410461051,5582138,47.4577440844,5.4689308292,4.6391665454,6.21402,5.67408,92.3920536375,431191,16.5095837825,0.0001824356,28.6564199297,154.801878236,298791,22.7352781054
93,25012,session_1,anat_1,NYU_2,2.4345676083,4035081,3.9340023666,16.8420452685,60.3313276301,160376,45.7321725097,0.3980399202,187.4317286363,35.8713609507,4353527,51.8483911274,5.6231239218,4.831873047,6.30248,5.83857,85.5980844218,539576,16.6290330666,0.0716486237,9.1182865712,151.8547303669,360564,23.4923996133
94,25012,session_2,anat_1,NYU_2,2.2405426694,4026228,3.8272648661,17.8179215403,67.0786666011,162712,45.6612907856,0.3964777697,217.3564824814,37.0817190079,4362380,53.5207962661,5.7593306998,4.9560909211,6.32145,6.0976,89.1204512968,543589,16.6026161696,0.06451274,9.6888300929,157.3143563947,362598,23.6910656942
95,25013,session_1,anat_1,NYU_2,2.5106622797,4094041,3.8720644448,16.9235384356,62.1440769264,162441,44.9808416373,0.4150675758,220.674659298,40.552544272,4294567,54.8987328493,5.5107412816,4.6604823056,6.19485,5.79653,90.5262242426,569740,17.2050137759,0.0335294639,10.4731067497,156.0552556993,390928,22.1031091878
96,25013,session_2,anat_1,NYU_2,2.4005564996,4213752,3.7845357925,17.1999258121,61.4221320356,170757,42.5567131677,0.4093357852,234.6650747304,40.6400725979,4174856,54.9588620015,5.4669121428,4.6606928316,6.10757,5.73993,92.3242266205,547435,17.4575109773,0.0801539815,10.7384563988,157.4179614857,376951,21.6813899642
97,25013,session_2,anat_2,NYU_2,2.3697019752,4193833,3.6844490526,17.1830194645,57.0555741605,173192,36.8780461623,0.4084305831,228.559701523,39.1041921327,4194775,53.0735394616,5.6343630952,4.830534703,6.24959,5.92501,89.2029284403,554698,16.775812501,0.0719413482,10.6133078717,152.5128882272,382830,21.6098818589
98,25014,session_1,anat_1,NYU_2,0.7554621086,3719834,2.1612939547,30.936135548,55.8021229821,140557,36.5775444121,0.3593021759,627.6910227727,29.711207627,4668774,49.0565961652,5.5911704792,4.8192189291,6.28672,5.76911,92.7676496611,444187,18.0756192752,0.0108867761,13.7469535611,159.6297324022,292267,22.3532316883
99,25014,session_1,anat_2,NYU_2,0.7478734314,3664916,2.1480776425,30.0840858607,54.1091906431,150947,33.9616136487,0.3627098812,603.2817184778,28.9583309645,4723692,47.7857312057,5.7248948184,4.899677465,6.4409,5.9455,91.5656548186,445192,17.4708392679,0.0106408987,13.4810448147,156.188607052,296113,21.844277976
100,25014,session_2,anat_1,NYU_2,1.879018647,3387662,3.1107724466,20.5527914207,59.0314654582,124009,44.8542616725,0.3734833938,239.9939818415,28.5172401686,5000946,48.292266798,5.716747327,4.8487452043,6.39138,6.0287,88.3439251361,479270,17.3101103387,0.0334693957,9.1672536833,152.2789823872,335609,21.6312464968
101,25014,session_2,anat_2,NYU_2,2.1989278681,3588243,3.5402838425,16.5824218524,54.6848565026,157982,33.006787417,0.3821869123,177.2488302506,28.8007849137,4800365,47.1909247607,6.1463638189,5.1492184748,6.88613,6.54844,88.5786216183,441895,16.2865205917,0.0641486655,8.1351626578,147.285101772,342383,21.9632870594
102,25015,session_1,anat_1,NYU_2,2.1365165765,3965027,3.8530129758,16.9628121956,61.2685869391,149944,39.6597925234,0.40144826,227.4289288395,37.915110136,4423581,54.2774509969,5.3196389619,4.5483546404,5.93486,5.57676,95.9674145594,488439,16.3874135555,0.0334098608,9.8403795611,161.3253500555,336161,23.0532275047
103,25015,session_2,anat_1,NYU_2,1.9842026377,4184697,3.8748109234,16.4461932124,59.7578520449,158048,36.437692232,0.3970071014,232.3927546393,38.512850959,4203911,53.7644630389,5.322985253,4.5479185508,5.94189,5.5812,94.8458713075,480261,16.3952132433,0.0260238674,9.9392852246,158.571760415,328468,23.4168702329
104,25016,session_1,anat_1,NYU_2,2.1879393458,3998205,3.6360675452,18.6707621404,57.0851803462,171448,39.9026761983,0.4204032771,273.22228976,42.2775750168,4390403,55.6497674502,5.3097377535,4.497876752,5.96996,5.57495,92.2136279011,563447,17.9929263577,0.0257087868,11.6272798819,160.101780163,373786,22.8603432554
105,25016,session_1,anat_2,NYU_2,2.4460745856,3977277,4.0484150359,16.2795844891,54.80745975,166708,35.8550754446,0.424302118,206.6679142284,40.9863239458,4411331,53.9235844012,5.4014517693,4.5916290405,6.06112,5.66254,89.4545961924,562607,17.3186755799,0.0371409887,10.1240420219,155.3611108168,377524,22.3339812325
106,25016,session_2,anat_1,NYU_2,2.0043787797,4123982,3.6420966647,20.2484784666,59.4819177804,186841,37.9080784319,0.4134752661,327.7085457012,45.3632018511,4264626,59.7514047205,5.2469480624,4.4853171332,5.87989,5.47719,100.9988996812,548023,19.3748644383,0.0299855819,12.455243786,174.74581557,345985,22.5684370468
107,25016,session_2,anat_2,NYU_2,2.0057080001,4049390,3.5935938126,19.4933320374,59.251390461,204968,32.8027076653,0.4157191522,301.3219805979,42.9491644676,4339218,56.8075737616,5.3192570483,4.5529185439,5.95626,5.54995,97.9471011121,526495,18.3552991029,0.027231015,11.9515912781,167.9982185084,344655,21.7996888192
108,25017,session_1,anat_1,NYU_2,0.5776590517,3600219,1.8557594703,31.2667662675,54.8429017447,136125,34.6347890119,0.3618369956,724.1628095353,27.0425195904,4788389,44.8231794477,5.4634203608,4.6725875521,5.924,5.89144,84.3867425783,415571,15.4658750619,0.00551522,14.5722115514,142.4103401864,291987,21.9772621836
109,25017,session_1,anat_2,NYU_2,0.6301387871,3605822,1.9231386675,29.7314482088,54.7904910993,139259,34.758700398,0.3627352607,656.8824814227,26.8917867486,4782786,44.4002575049,5.5864511176,4.7175348586,6.08868,6.06972,84.1211896233,414854,15.0073469942,0.0059170974,13.9832801469,141.2988873135,291277,21.2560585939
110,25017,session_2,anat_1,NYU_2,0.1104762507,2966429,0.8317682759,80.602170425,65.9641042786,122633,46.5361451879,0.3668010564,4557.2200093148,28.4353522427,5422179,49.0508818617,5.4393779867,4.6326552762,6.00863,5.78151,92.3017157529,433862,16.207569828,0.0001527089,34.1866275348,159.3440440794,297645,22.1091132811
111,25018,session_1,anat_1,NYU_2,2.9106206635,3744518,4.51427627,13.9715823689,61.5850958663,158815,46.5016172166,0.4174801087,158.5220844652,38.8560627521,4644090,55.0362967224,5.3369718876,4.5167565336,6.01375,5.59645,94.600008721,504531,17.2759443546,0.0618958168,8.6073736803,157.6715914632,362993,22.0297429107
112,25018,session_2,anat_1,NYU_2,3.1383841972,3426005,4.8764925439,14.185434369,67.3928855474,174771,43.1334298495,0.4192466487,153.9648683864,40.1494887453,4962603,59.443050115,5.5453425671,4.6340277216,6.24859,5.88904,106.0863986069,490413,19.3760562532,0.0480387507,8.2332718412,175.2615635391,353979,24.4930194328
113,25019,session_1,anat_1,NYU_2,2.4496611651,3552965,4.073451388,13.8776949254,56.649244512,147322,35.1502312357,0.3807989498,152.6454265628,30.3688394448,4835643,50.0056556092,5.5534428657,4.7751813958,6.13644,5.84495,90.7048914669,431343,17.2055631624,0.0478636857,7.4553091597,147.2350071236,315850,22.7866932749
114,25019,session_2,anat_1,NYU_2,2.3415228017,3883815,4.8644189468,11.7698794323,61.6724076921,163908,25.7663843495,0.3952494866,134.0864613793,34.755122365,4504793,51.7849711369,5.7443178558,4.9009631775,6.32735,6.1124,97.2919472258,384203,15.4151619303,0.0842434565,7.1447633818,154.5455717381,328131,24.7261891695
115,25019,session_2,anat_2,NYU_2,1.3238410543,3393983,2.8791744522,21.0999393354,60.4780396986,136428,34.6255281646,0.3817538957,340.4090370244,30.7280360234,4994625,49.584220599,5.467421361,4.7091062988,6.04003,5.74607,93.2330252587,427061,15.4856136307,0.0090524908,10.6725162136,153.9834315369,313125,22.9790005378
116,25020,session_1,anat_1,NYU_2,3.5247322988,3886145,4.7166839311,14.9416988252,58.4402305095,145417,46.6846168364,0.4203738791,154.5769410182,42.3682335798,4502463,59.3280581139,5.5892372666,4.7720241133,6.34922,5.76281,99.0625322213,579973,19.3977942591,0.0720539249,8.9826314841,169.5378029731,414187,22.252059134
117,25020,session_2,anat_1,NYU_2,3.239376534,3833552,4.2793817107,16.4674268098,59.3995653607,148629,52.1975056375,0.4162932364,182.7389409247,41.6870930092,4555056,58.9711308211,5.4509008213,4.6742980873,6.12651,5.6555703371,97.7859308047,582265,19.3925042234,0.0519392981,9.7413822433,168.2563359173,417698,22.4234165117
118,25021,session_1,anat_1,NYU_2,5.0674820525,3963570,8.9468005514,15.517905387,127.8960252203,170022,73.1957925434,0.4048868014,194.346202776,82.2708922792,4425038,117.5482969704,5.3362612992,4.576384677,6.03979,5.49753,208.0826599038,460949,37.6988025747,0.0740385562,9.1955657004,346.9182643764,333759,49.5200448462
119,25021,session_2,anat_1,NYU_2,2.3816770202,3902468,4.339462409,14.4544206545,60.2453267146,192584,29.601047618,0.3995281317,180.03150829,37.3059880266,4486140,54.7017074038,5.5397212536,4.7173619265,6.19636,5.81604,99.3975903889,438992,18.0303377476,0.0640602306,8.5969146661,162.1220054623,333190,24.5436173489
120,25022,session_1,anat_1,NYU_2,1.5921285388,3556128,3.1910397336,18.6581620623,53.6738103991,174092,27.3565559801,0.3934624314,265.0236375272,31.6079610941,4832480,48.4776433306,5.3934665092,4.6060613279,5.97731,5.69862,90.4529952443,412554,16.0185539012,0.0467005125,9.9052232919,149.9919317402,288662,22.1814884678
121,25022,session_1,anat_2,NYU_2,1.5804652994,3622193,3.1570049076,18.7120686375,51.9449170329,161992,26.1287337566,0.3935418693,263.6725976537,31.4562119089,4766415,47.7009499458,5.4746777205,4.6832341539,6.05203,5.78933,88.8413599081,420499,15.6145230321,0.0442980261,9.9639414032,147.9154524282,289825,21.7228298279
122,25022,session_2,anat_1,NYU_2,1.6071998487,3482830,3.0729644895,19.2204719507,51.4713096416,147506,31.1746048107,0.4055817766,281.7262563502,32.3749426947,4905778,48.1307832055,5.5041669107,4.6350688067,6.13326,5.86578,87.3110283382,442442,15.7970889188,0.0392488293,10.5354106126,146.3748561138,323172,21.8519179133
123,25022,session_2,anat_2,NYU_2,1.6575020354,3482208,3.0884611368,18.722568263,52.8625614261,154047,27.723226185,0.4045503961,264.5275703557,31.6121536102,4906400,47.194789267,5.5212984662,4.6808657361,6.12263,5.873,87.0525873357,433013,15.2880324859,0.0382564741,10.2355678801,144.8765117961,315188,20.951443903
124,25023,session_3,anat_1,NYU_2,2.4953604478,3962099,3.814248938,19.1888177975,55.3847691304,220644,31.6944142394,0.4240550063,245.8222939677,42.8575528277,4426509,56.8433361075,5.5371842557,4.7207228241,6.21391,5.78752,96.1395511219,598648,19.1673355781,0.0319911239,11.2361708751,169.330479028,391689,23.1600967451
125,25023,session_1,anat_1,NYU_2,6.4228778909,3935275,9.2679554109,16.7832721475,118.9474677317,222587,72.0887938879,0.4304146011,176.7599712037,89.9600646999,4453333,120.1341265723,5.5055945404,4.7369182906,6.18328,5.69769,201.8977343204,606264,40.1079798025,0.0769463379,9.706570728,357.4443522328,396431,48.9666317478
126,25023,session_1,anat_2,NYU_2,6.1895964949,3894963,8.8904624932,17.5730035107,116.4193423632,224957,70.2112324319,0.4301924036,189.2067115677,89.1962764462,4493645,119.5929745171,5.5031757539,4.7279784532,6.16844,5.71464,201.6013146501,613243,39.8684564712,0.0694697228,10.0328049878,357.8334432552,397252,48.951014586
127,25023,session_2,anat_1,NYU_2,6.7896095129,4052785,9.6780547913,17.3015935753,127.8209984742,220216,72.0875896366,0.4326210947,200.3127922751,102.5564016236,4335823,132.4580763673,5.5754483669,4.7786250001,6.18994,5.85934,219.8434100387,622773,44.0823567365,0.0443707228,10.5967990299,387.2891806376,414969,55.7799473386
128,25024,session_1,anat_1,NYU_2,3.2236636892,3606466,4.2904549463,13.5314145344,54.7536856786,203626,31.0849458044,0.4408361847,142.7096967753,37.7381412269,4782142,51.4652531002,5.7862361719,4.8471477459,6.3511,6.29293,85.8174190673,603557,16.4592305032,0.1313366049,8.795836735,143.8733434875,451702,21.2033839718
129,25024,session_2,anat_1,NYU_2,3.2236636892,3606466,4.2904549463,13.5314145344,54.7536856786,203626,31.0849458044,0.4408361847,142.7096967753,37.7381412269,4782142,51.4652531002,5.7862361719,4.8471477459,6.3511,6.29293,85.8174190673,603557,16.4592305032,0.1313366049,8.795836735,143.8733434875,451702,21.2033839718
130,25025,session_3,anat_1,NYU_2,2.1977041531,3985720,3.6352330437,16.1734532308,57.170472509,161944,40.4276606905,0.4135217951,228.8668498375,37.759039375,4402888,51.6941816683,5.3523016728,4.4699412145,6.11523,5.6093,89.1410494653,507992,16.4779189652,0.0675652078,10.3869652704,147.9353210809,367384,20.5294736082
131,25025,session_3,anat_2,NYU_2,2.4192202665,3981430,4.1941882828,13.9970711029,55.731597527,160617,38.0522001408,0.4140358146,173.4113077762,37.3229152086,4407178,51.3809157431,5.5010752287,4.6064974175,6.27272,5.76125,88.971584499,507012,16.2342235094,0.0776946976,8.8987219201,147.6779361116,369613,20.3387452565
132,25025,session_1,anat_1,NYU_2,4.037930259,4193573,9.3495733079,12.8439348939,111.628835878,231448,50.7120434741,0.3843513183,174.3692924832,75.7723824395,4195035,111.293919114,5.6345995179,4.7699257639,6.48615,5.78216,200.4160064827,398240,40.3563201009,0.0553706827,8.1043679689,320.5013173349,346533,55.756641467
133,25025,session_2,anat_1,NYU_2,1.9835602525,3836561,3.8290551288,15.7837033721,55.3517488198,227725,28.2331590018,0.3908436902,216.5525644931,34.9487371687,4552047,52.769634595,5.5180175009,4.6757948209,6.18438,5.81029,96.9252399879,450856,17.5361095834,0.0395038682,9.1272483662,157.3619103369,326288,22.6008362898
134,25026,session_1,anat_1,NYU_2,1.7193688764,3757094,3.1492945753,20.3311911321,52.9221389616,157871,30.9973630646,0.4028681583,298.2169638785,35.2133853434,4631514,50.7115648695,5.4122257443,4.6014222365,6.04293,5.70148,86.7110173938,495580,16.1326826258,0.0404256588,11.1813564915,150.7399273358,331938,22.1219716796
135,25026,session_1,anat_2,NYU_2,1.8579529866,3644605,3.5080228548,18.6827594692,52.4740665064,169337,28.018731245,0.3972373781,237.2930887305,33.8195225854,4744003,50.7008309507,5.5553433408,4.7770836488,6.19435,5.79394,88.5498765195,490361,15.828493396,0.0494037077,9.6406220784,154.0894237279,313116,21.5975470387
136,25026,session_2,anat_1,NYU_2,2.1699927227,3763340,4.1865591092,15.4967032609,54.7313182566,183682,29.3131328969,0.4053223559,180.522976058,35.7833139919,4625268,52.0617099422,5.5658823391,4.7651738908,6.20783,5.82887,91.1973734984,471654,16.6268511785,0.0535712957,8.547189484,156.0752376976,318577,22.1356155994
137,25027,session_1,anat_1,NYU_2,2.0002837347,3736104,3.7464185376,15.9094073603,58.1059118619,217681,28.3529829934,0.4169898191,249.1727302771,39.2009982276,4652504,54.1809893562,5.8952010301,4.9879555389,6.74297,6.09149,104.7618942073,415076,19.113061915,0.0263873811,10.4635928511,164.3651928648,353123,17.5853676257
138,25027,session_1,anat_2,NYU_2,2.1224658907,3781691,4.2521090378,13.786898287,59.6580746748,231805,25.3984946753,0.4194216826,197.2942771994,39.3688284232,4606917,53.6992243236,6.0663620009,5.1357673655,6.95615,6.24902,105.8834895729,404187,18.725702807,0.0347061672,9.2586591909,164.5068843821,347671,17.5390188114
139,25027,session_2,anat_1,NYU_2,2.3659266935,3353185,4.353262558,13.1431107012,57.985661697,222481,26.6481738957,0.4200296908,159.8353712895,35.1307711513,5035423,51.6541510196,6.064325128,5.1292485775,6.96817,6.23986,101.5086019008,404678,18.6743293487,0.0312971101,8.0699867475,158.7240136118,355869,18.1265932801
140,25027,session_2,anat_2,NYU_2,2.2768979501,3295458,3.8495458464,14.7485547419,56.3460417787,223080,27.0209770515,0.4223339801,189.4907500555,34.5552906991,5093150,50.7509936802,6.1350882728,5.190970297,7.05665,6.30399,99.7621729634,413868,18.7103085839,0.0720795106,8.9764590625,156.53741061,362317,18.1293009344
141,25028,session_1,anat_1,NYU_2,2.3631292999,3556450,4.0823685762,15.2976963252,56.7035067001,209998,33.4951418092,0.4299198277,203.067920664,39.4305331461,4832158,54.219284289,5.800986568,4.8725196076,6.67918,5.9983,103.1415389345,474887,19.103778202,0.0354409594,9.6587391389,165.5923737004,359047,20.3105819346
