"","uniqueid","subid","site","site.name","session","scan","efc","fber","fwhm","gsr","dvars","quality","global"
"4023","PSYCHSWU_Chongqing_Chen_0027160_session_2_rest_1","0027160",50,"SWU 3",2,1,0.528775988975036,66.8274483855809,1.94512450448538,0.017730788889514,1.0378153363521,0.00841889393333333,"All Sites"
"4024","PSYCHSWU_Chongqing_Chen_0027161_session_2_rest_1","0027161",50,"SWU 3",2,1,0.499948043250611,121.187093666493,2.0260802608497,0.0255460003200726,1.10806414801349,0.00982180766666666,"All Sites"
"4025","PSYCHSWU_Chongqing_Chen_0027162_session_2_rest_1","0027162",50,"SWU 3",2,1,0.500208946987008,95.4418302346977,1.79309823454576,0.0345868770895179,1.27427668159067,0.0085503068,"All Sites"
"4026","PSYCHSWU_Chongqing_Chen_0027163_session_2_rest_1","0027163",50,"SWU 3",2,1,0.52247195037303,86.2292909005987,2.05368104490888,0.0242361946180446,1.13922611882211,0.00792772853333334,"All Sites"
"4027","PSYCHSWU_Chongqing_Chen_0027164_session_2_rest_1","0027164",50,"SWU 3",2,1,0.504691867207872,87.9624063393018,1.85226343979509,0.0329373897786448,1.27092649646866,0.00975419370000001,"All Sites"
"4028","PSYCHSWU_Chongqing_Chen_0027165_session_2_rest_1","0027165",50,"SWU 3",2,1,0.548788318497268,62.8352548581233,1.89690987563627,0.0400884309356118,1.11620550635568,0.00729047406666666,"All Sites"
"4029","PSYCHSWU_Chongqing_Chen_0027166_session_2_rest_1","0027166",50,"SWU 3",2,1,0.510837040099801,92.0075860400613,1.71417150509413,0.0177874434077061,1.11856273646429,0.0103693863666667,"All Sites"
"4030","PSYCHSWU_Chongqing_Chen_0027167_session_2_rest_1","0027167",50,"SWU 3",2,1,0.541306521857305,65.7982799698838,1.89707055018018,0.0353500697470991,1.07753454181004,0.0094462254,"All Sites"
"4031","PSYCHSWU_Chongqing_Chen_0027168_session_2_rest_1","0027168",50,"SWU 3",2,1,0.549678962245797,63.6678399343673,1.99173930752682,0.0297684303276939,1.17003322123425,0.00709910853333334,"All Sites"
"4032","PSYCHSWU_Chongqing_Chen_0027169_session_2_rest_1","0027169",50,"SWU 3",2,1,0.499613887313603,102.609637059154,1.98096035603244,0.0294209791993027,1.20313767950795,0.00631059396666667,"All Sites"
"4033","PSYCHSWU_Chongqing_Chen_0027170_session_2_rest_1","0027170",50,"SWU 3",2,1,0.524155034138644,75.4631108877213,1.83274562084622,0.0394301831280312,1.1885851689617,0.0071409013,"All Sites"
"4034","PSYCHSWU_Chongqing_Chen_0027171_session_2_rest_1","0027171",50,"SWU 3",2,1,0.547013612252608,73.0341485729862,2.00985647176173,0.0439675808848867,1.25271786046142,0.00725154723333333,"All Sites"
"4035","PSYCHSWU_Chongqing_Chen_0027172_session_2_rest_1","0027172",50,"SWU 3",2,1,0.527281243484588,66.4568671423683,2.0094246493598,0.031331949357745,1.09527287113702,0.00639352996666667,"All Sites"
"4036","PSYCHSWU_Chongqing_Chen_0027173_session_2_rest_1","0027173",50,"SWU 3",2,1,0.51976219123322,86.2504224642751,1.89034949727065,0.0408676758175187,1.06097554176809,0.0118125369666667,"All Sites"
"4037","PSYCHSWU_Chongqing_Chen_0027174_session_2_rest_1","0027174",50,"SWU 3",2,1,0.538013778211534,60.4379361739105,1.86633352988663,0.0386175627217376,1.224124104915,0.00811432096666667,"All Sites"
"4038","PSYCHSWU_Chongqing_Chen_0027175_session_2_rest_1","0027175",50,"SWU 3",2,1,0.53570667726196,78.3267232305207,1.82962044461686,0.048908759371263,0.986430561105296,0.00994881743333333,"All Sites"
"4039","PSYCHSWU_Chongqing_Chen_0027176_session_1_rest_1","0027176",51,"SWU 2",1,1,0.478918309335823,125.305122778373,1.98315255426889,0.0265500613545288,1.07855614247681,0.00995526595041323,"All Sites"
"4040","PSYCHSWU_Chongqing_Chen_0027177_session_1_rest_1","0027177",51,"SWU 2",1,1,0.487262822322832,106.61340786297,1.85985908512138,0.0287041262649039,1.02110897931093,0.0116003414876033,"All Sites"
"4041","PSYCHSWU_Chongqing_Chen_0027178_session_1_rest_1","0027178",51,"SWU 2",1,1,0.490239665853466,92.7032852504339,2.0639394595114,0.0232986959604557,1.07358607147818,0.0224288388429752,"All Sites"
"4042","PSYCHSWU_Chongqing_Chen_0027179_session_1_rest_1","0027179",51,"SWU 2",1,1,0.549100441545811,60.8295764216008,1.86303119596672,0.0490889081494333,1.29641419146231,0.0146865081818182,"All Sites"
"4043","PSYCHSWU_Chongqing_Chen_0027180_session_1_rest_1","0027180",51,"SWU 2",1,1,0.528963697739103,71.0341749287786,2.00041714492981,0.0258374129840133,1.08591078412857,0.00899032723140495,"All Sites"
"4044","PSYCHSWU_Chongqing_Chen_0027181_session_1_rest_1","0027181",51,"SWU 2",1,1,0.499300676927707,99.8820153124957,1.91329157117583,0.0284922918899598,1.27451860317744,0.00854141607438017,"All Sites"
"4045","PSYCHSWU_Chongqing_Chen_0027182_session_1_rest_1","0027182",51,"SWU 2",1,1,0.500297078540869,80.6171736731694,1.98974904914869,0.0239732542219335,0.971043452521915,0.0217905669421488,"All Sites"
"4046","PSYCHSWU_Chongqing_Chen_0027183_session_1_rest_1","0027183",51,"SWU 2",1,1,0.53945284058386,69.2507650321927,2.09793716938659,0.0353204256400525,1.07358636061436,0.00937485198347108,"All Sites"
"4047","PSYCHSWU_Chongqing_Chen_0027184_session_1_rest_1","0027184",51,"SWU 2",1,1,0.528296988256974,49.7574118379715,1.9060559036441,0.0368752797116469,1.12819353582954,0.00492649128099173,"All Sites"
"4048","PSYCHSWU_Chongqing_Chen_0027185_session_1_rest_1","0027185",51,"SWU 2",1,1,0.480182253166062,89.5840352241053,1.80622717721528,0.0159289471736697,1.31963231774371,0.00760946037190083,"All Sites"
"4049","PSYCHSWU_Chongqing_Chen_0027186_session_1_rest_1","0027186",51,"SWU 2",1,1,0.488248007192775,98.0195394528866,1.98441229811977,0.0342666575776637,1.19333915243912,0.00534548516528926,"All Sites"
"4050","PSYCHSWU_Chongqing_Chen_0027187_session_1_rest_1","0027187",51,"SWU 2",1,1,0.511221328011603,75.3503490301404,1.94845464791778,0.0440865460725923,1.06423457216249,0.0122935971487603,"All Sites"
"4051","PSYCHSWU_Chongqing_Chen_0027188_session_1_rest_1","0027188",51,"SWU 2",1,1,0.521782635719619,80.2797394997484,1.86017741573819,0.0283438181105926,1.16290372071677,0.0110320909504132,"All Sites"
"4052","PSYCHSWU_Chongqing_Chen_0027189_session_1_rest_1","0027189",51,"SWU 2",1,1,0.4934351214203,100.089342189619,1.85133059268322,0.0232752767217912,1.09178431751163,0.0103796202479339,"All Sites"
"4053","PSYCHSWU_Chongqing_Chen_0027190_session_1_rest_1","0027190",51,"SWU 2",1,1,0.524267659397085,92.7455901705107,1.87309899430622,0.021849727295824,1.07585912509375,0.00704833623966942,"All Sites"
"4054","PSYCHSWU_Chongqing_Chen_0027191_session_1_rest_1","0027191",51,"SWU 2",1,1,0.510267904838018,83.9634613135291,1.82858794618147,0.0344308056027773,1.24605858919384,0.00544020909090909,"All Sites"
"4055","PSYCHSWU_Chongqing_Chen_0027192_session_1_rest_1","0027192",51,"SWU 2",1,1,0.493725097123814,91.5967193263461,1.88593451477651,0.032205131612484,1.3394726249787,0.0067815373553719,"All Sites"
"4056","PSYCHSWU_Chongqing_Chen_0027193_session_1_rest_1","0027193",51,"SWU 2",1,1,0.524490162956442,72.1803971138827,2.14926327902924,0.0244806794401711,1.04563402850922,0.00440707702479339,"All Sites"
"4057","PSYCHSWU_Chongqing_Chen_0027194_session_1_rest_1","0027194",51,"SWU 2",1,1,0.506925315358862,97.0161708454826,1.86219535503953,0.0361530738575463,1.23263137996951,0.0149107876859504,"All Sites"
"4058","PSYCHSWU_Chongqing_Chen_0027195_session_1_rest_1","0027195",51,"SWU 2",1,1,0.515325397007429,73.2656500746961,1.96029654686307,0.0399736591648791,1.10202222082955,0.0108277942975207,"All Sites"
"4059","PSYCHSWU_Chongqing_Chen_0027196_session_1_rest_1","0027196",51,"SWU 2",1,1,0.533080986468008,71.5548860201707,1.83598416769225,0.0512806394870478,1.09510231728029,0.00959983892561984,"All Sites"
"4060","PSYCHSWU_Chongqing_Chen_0027197_session_1_rest_1","0027197",51,"SWU 2",1,1,0.500086764605519,100.765574697253,1.89958674609913,0.0191838349982498,1.23278040365367,0.004017325,"All Sites"
"4061","PSYCHSWU_Chongqing_Chen_0027198_session_1_rest_1","0027198",51,"SWU 2",1,1,0.494873840422936,111.590645041964,2.02420903044133,0.0329018756864384,1.19608681883188,0.0121581347107438,"All Sites"
"4062","PSYCHSWU_Chongqing_Chen_0027199_session_1_rest_1","0027199",51,"SWU 2",1,1,0.525429221831313,67.2204640176051,1.99389565144416,0.0190245058725769,1.14392835801284,0.00925431950413223,"All Sites"
"4063","PSYCHSWU_Chongqing_Chen_0027200_session_1_rest_1","0027200",51,"SWU 2",1,1,0.549526963929528,44.3892681772359,1.85633807169024,0.046047276188273,1.31297916737608,0.00776458090909092,"All Sites"
"4064","PSYCHSWU_Chongqing_Chen_0027201_session_1_rest_1","0027201",51,"SWU 2",1,1,0.501736541511168,102.366744583009,1.81867263949095,0.0197140136181878,1.33768766406152,0.00668443599173554,"All Sites"
"4065","PSYCHSWU_Chongqing_Chen_0027202_session_1_rest_1","0027202",51,"SWU 2",1,1,0.494511871541008,96.3843880074152,1.97196405599219,0.0317767594019345,1.03321191694156,0.0217758009090909,"All Sites"
"4066","PSYCHSWU_Chongqing_Chen_0027176_session_2_rest_1","0027176",51,"SWU 2",2,1,0.481576276880669,114.248955312848,1.96712806888552,0.0270617552035516,1.15835978407585,0.00586732330578513,"All Sites"
"4067","PSYCHSWU_Chongqing_Chen_0027177_session_2_rest_1","0027177",51,"SWU 2",2,1,0.487066758229632,107.213951069422,1.84988841658446,0.029135605098296,1.05723513877393,0.0095891182644628,"All Sites"
"4068","PSYCHSWU_Chongqing_Chen_0027178_session_2_rest_1","0027178",51,"SWU 2",2,1,0.493294454303813,89.1222574343686,2.04119681300965,0.020219132843985,1.20955668438289,0.0076986497107438,"All Sites"
"4069","PSYCHSWU_Chongqing_Chen_0027179_session_2_rest_1","0027179",51,"SWU 2",2,1,0.554576386911215,60.8420432019227,1.91915980023664,0.0441637956172515,1.11921299578698,0.0239303438016529,"All Sites"
"4070","PSYCHSWU_Chongqing_Chen_0027180_session_2_rest_1","0027180",51,"SWU 2",2,1,0.533717708330511,66.042714606653,2.00680313349077,0.0276419611765932,1.1266509274408,0.0070120982231405,"All Sites"
"4071","PSYCHSWU_Chongqing_Chen_0027181_session_2_rest_1","0027181",51,"SWU 2",2,1,0.504380717040118,95.6956032645714,1.9513528405769,0.0269897946365647,1.3460447836608,0.00549303458677686,"All Sites"
"4072","PSYCHSWU_Chongqing_Chen_0027182_session_2_rest_1","0027182",51,"SWU 2",2,1,0.502692253816022,77.092195473019,1.93675392168081,0.0211258333056994,1.12241044508252,0.00441679809917356,"All Sites"
"4073","PSYCHSWU_Chongqing_Chen_0027183_session_2_rest_1","0027183",51,"SWU 2",2,1,0.536880715461605,68.3388871961456,1.98608132682459,0.039803012514095,0.946181674720208,0.0237035698760331,"All Sites"
"4074","PSYCHSWU_Chongqing_Chen_0027184_session_2_rest_1","0027184",51,"SWU 2",2,1,0.53333078791775,43.1734772399115,1.90160481089966,0.0376356106528891,1.11288821570786,0.00615199677685951,"All Sites"
"4075","PSYCHSWU_Chongqing_Chen_0027185_session_2_rest_1","0027185",51,"SWU 2",2,1,0.482709854685133,84.8717795618611,1.80926377429,0.0174606344095016,1.39274269915127,0.00698422611570249,"All Sites"
"4076","PSYCHSWU_Chongqing_Chen_0027186_session_2_rest_1","0027186",51,"SWU 2",2,1,0.492023299710075,91.7091617830459,1.98071689462859,0.0345407493762015,1.24272205085662,0.00960824016528926,"All Sites"
"4077","PSYCHSWU_Chongqing_Chen_0027187_session_2_rest_1","0027187",51,"SWU 2",2,1,0.514729192768389,71.4603734917974,1.9458526411369,0.044546252365074,1.13728370149135,0.00816191301652893,"All Sites"
"4078","PSYCHSWU_Chongqing_Chen_0027188_session_2_rest_1","0027188",51,"SWU 2",2,1,0.519688824576045,79.1029115295131,1.81730243379251,0.0291675000570757,1.20656881765727,0.00721613838842975,"All Sites"
"4079","PSYCHSWU_Chongqing_Chen_0027189_session_2_rest_1","0027189",51,"SWU 2",2,1,0.497020587727108,93.6980388342933,1.84568091625795,0.022900019037879,1.21362223531083,0.00483276599173554,"All Sites"
"4080","PSYCHSWU_Chongqing_Chen_0027190_session_2_rest_1","0027190",51,"SWU 2",2,1,0.52477527425601,86.5559480262345,1.8446153224528,0.0225255645291951,1.15220819931825,0.00570990483471075,"All Sites"
"4081","PSYCHSWU_Chongqing_Chen_0027191_session_2_rest_1","0027191",51,"SWU 2",2,1,0.513462101382654,82.409285208185,1.8668789672451,0.0338522741770906,1.19591240479406,0.00831102111570248,"All Sites"
"4082","PSYCHSWU_Chongqing_Chen_0027192_session_2_rest_1","0027192",51,"SWU 2",2,1,0.497451173318828,88.0543705994058,1.91782847448844,0.0330760794077466,1.30242029671768,0.00550351933884298,"All Sites"
"4083","PSYCHSWU_Chongqing_Chen_0027193_session_2_rest_1","0027193",51,"SWU 2",2,1,0.528778507019432,65.1814527575851,2.06993251599259,0.0273751438216697,1.06430796147866,0.00358816698347108,"All Sites"
"4084","PSYCHSWU_Chongqing_Chen_0027194_session_2_rest_1","0027194",51,"SWU 2",2,1,0.501827534479115,97.3929436632196,1.84226785842729,0.0401337660163025,0.977986207638296,0.0265168321900826,"All Sites"
"4085","PSYCHSWU_Chongqing_Chen_0027195_session_2_rest_1","0027195",51,"SWU 2",2,1,0.51311020467831,71.137868336218,1.93742380002227,0.0428353048613135,1.05800998322966,0.0110438826859504,"All Sites"
"4086","PSYCHSWU_Chongqing_Chen_0027196_session_2_rest_1","0027196",51,"SWU 2",2,1,0.53933191722457,64.9153190379703,1.86581589665694,0.0521295451930504,1.04991614817638,0.0132155445041322,"All Sites"
"4087","PSYCHSWU_Chongqing_Chen_0027197_session_2_rest_1","0027197",51,"SWU 2",2,1,0.504138298038719,94.19551824941,1.93853380504262,0.0168231381222686,1.19352343825065,0.00428165045454546,"All Sites"
"4088","PSYCHSWU_Chongqing_Chen_0027198_session_2_rest_1","0027198",51,"SWU 2",2,1,0.498937277338735,111.426469690334,2.04869834319705,0.0314795030122842,1.14918238411942,0.0148197730165289,"All Sites"
"4089","PSYCHSWU_Chongqing_Chen_0027199_session_2_rest_1","0027199",51,"SWU 2",2,1,0.531573421842453,58.6078440589986,2.01957801198984,0.0201551863152449,1.20263267350112,0.00723150210743802,"All Sites"
"4090","PSYCHSWU_Chongqing_Chen_0027200_session_2_rest_1","0027200",51,"SWU 2",2,1,0.55992282467507,38.3042815192551,1.8411107958375,0.0470974896954795,1.2867452793354,0.0102045298760331,"All Sites"
"4091","PSYCHSWU_Chongqing_Chen_0027201_session_2_rest_1","0027201",51,"SWU 2",2,1,0.505122624484437,96.2527226909135,1.83957450459985,0.019261687977079,1.28687490135161,0.00664317863636364,"All Sites"
"4092","PSYCHSWU_Chongqing_Chen_0027202_session_2_rest_1","0027202",51,"SWU 2",2,1,0.496198961286343,92.7457918030874,1.9214352987815,0.0306504356295438,1.10034972758162,0.00488256557851239,"All Sites"
"4093","PSYCHSWU_Chongqing_Chen_0027203_session_1_rest_1","0027203",52,"SWU 1",1,1,0.580060164053347,54.0255431123087,1.8789949600418,0.0551425516975661,0.963530711746453,0.020122547625,"All Sites"
"4094","PSYCHSWU_Chongqing_Chen_0027204_session_1_rest_1","0027204",52,"SWU 1",1,1,0.555130853546923,86.8103475355778,1.89267977462972,0.0451262732810961,1.10388747832406,0.018137610125,"All Sites"
"4095","PSYCHSWU_Chongqing_Chen_0027205_session_1_rest_1","0027205",52,"SWU 1",1,1,0.531495838537289,85.4362652051554,1.93730822831898,0.0431029054779749,1.09790499874858,0.0152555447916667,"All Sites"
"4096","PSYCHSWU_Chongqing_Chen_0027206_session_1_rest_1","0027206",52,"SWU 1",1,1,0.552269711249922,63.8818721352869,1.98302048254349,0.0527207677919974,1.06392549906214,0.00688933208333333,"All Sites"
"4097","PSYCHSWU_Chongqing_Chen_0027207_session_1_rest_1","0027207",52,"SWU 1",1,1,0.561397959709102,100.885080038872,1.89397697965675,0.0499671837983389,1.25363419931896,0.00646425366666667,"All Sites"
"4098","PSYCHSWU_Chongqing_Chen_0027208_session_1_rest_1","0027208",52,"SWU 1",1,1,0.529534244819374,80.6830317235751,1.87353696267596,0.0484526301728724,1.1243905783402,0.00987724645833333,"All Sites"
"4099","PSYCHSWU_Chongqing_Chen_0027209_session_1_rest_1","0027209",52,"SWU 1",1,1,0.550318347339641,74.0424862421147,1.78806802070387,0.04702907086132,1.24408937227046,0.00716961158333334,"All Sites"
"4100","PSYCHSWU_Chongqing_Chen_0027210_session_1_rest_1","0027210",52,"SWU 1",1,1,0.559648550188015,91.6463093145414,1.95508335061276,0.0424054328622037,1.08388177095886,0.00675426833333333,"All Sites"
"4101","PSYCHSWU_Chongqing_Chen_0027211_session_1_rest_1","0027211",52,"SWU 1",1,1,0.557244208147339,69.1833468617851,1.9331964148672,0.0392092496891113,1.01449208327038,0.0114861987916667,"All Sites"
"4102","PSYCHSWU_Chongqing_Chen_0027212_session_1_rest_1","0027212",52,"SWU 1",1,1,0.566594477156844,67.6666213601539,1.98481844700013,0.0293984648361567,1.07356196556254,0.00659756216666667,"All Sites"
"4103","PSYCHSWU_Chongqing_Chen_0027213_session_1_rest_1","0027213",52,"SWU 1",1,1,0.563269677259937,76.9401723159566,1.93543103786894,0.0510616848758499,1.03590384914653,0.00785374166666667,"All Sites"
"4104","PSYCHSWU_Chongqing_Chen_0027214_session_1_rest_1","0027214",52,"SWU 1",1,1,0.53479337768308,88.3842757657159,1.85893956703645,0.0448439499751923,1.11208989059168,0.008779375875,"All Sites"
"4105","PSYCHSWU_Chongqing_Chen_0027215_session_1_rest_1","0027215",52,"SWU 1",1,1,0.545596560415454,59.7839763044352,1.76170003860197,0.0436911486252985,1.2153121466509,0.009406099,"All Sites"
"4106","PSYCHSWU_Chongqing_Chen_0027216_session_1_rest_1","0027216",52,"SWU 1",1,1,0.583397498274993,57.9719284887631,1.87825013266078,0.0456521614068181,1.0615946118476,0.00792637279166667,"All Sites"
"4107","PSYCHSWU_Chongqing_Chen_0027217_session_1_rest_1","0027217",52,"SWU 1",1,1,0.586598922195201,47.8372178023398,1.94785500369426,0.0575115313223908,1.10877711144203,0.00617139145833333,"All Sites"
"4108","PSYCHSWU_Chongqing_Chen_0027218_session_1_rest_1","0027218",52,"SWU 1",1,1,0.638998975912582,49.7079339825731,2.09471406398421,0.0467533266254985,1.17957927150845,0.00895323541666667,"All Sites"
"4109","PSYCHSWU_Chongqing_Chen_0027219_session_1_rest_1","0027219",52,"SWU 1",1,1,0.592555874079737,68.7576400917613,1.93816003675047,0.0575529990933989,1.02539645029195,0.0137957107916667,"All Sites"
"4110","PSYCHSWU_Chongqing_Chen_0027220_session_1_rest_1","0027220",52,"SWU 1",1,1,0.573819306903067,66.6659074865107,1.89798500568659,0.0614466014306055,1.1731883671231,0.00609574333333333,"All Sites"
"4111","PSYCHSWU_Chongqing_Chen_0027221_session_1_rest_1","0027221",52,"SWU 1",1,1,0.574623976826723,54.598664119365,2.0321668794059,0.0509930055299781,1.01887864802669,0.00651078275,"All Sites"
"4112","PSYCHSWU_Chongqing_Chen_0027222_session_1_rest_1","0027222",52,"SWU 1",1,1,0.591191824784732,57.1236393622613,2.06762264476466,0.0499143528057623,1.07021251881122,0.00735435108333333,"All Sites"
"4113","PSYCHSWU_Chongqing_Chen_0027203_session_1_rest_2","0027203",52,"SWU 1",1,2,0.580060164053347,54.0255431123087,1.8789949600418,0.0551425516975661,0.963530711746453,0.020122547625,"All Sites"
"4114","PSYCHSWU_Chongqing_Chen_0027204_session_1_rest_2","0027204",52,"SWU 1",1,2,0.555130853546923,86.8103475355779,1.89267977462972,0.0451262732810961,1.10388747832406,0.018137610125,"All Sites"
"4115","PSYCHSWU_Chongqing_Chen_0027205_session_1_rest_2","0027205",52,"SWU 1",1,2,0.531495838537289,85.4362652051554,1.93730822831898,0.0431029054779749,1.09790499874858,0.0152555447916667,"All Sites"
"4116","PSYCHSWU_Chongqing_Chen_0027206_session_1_rest_2","0027206",52,"SWU 1",1,2,0.552269711249922,63.8818721352869,1.98302048254349,0.0527207677919974,1.06392549906214,0.00688933208333333,"All Sites"
"4117","PSYCHSWU_Chongqing_Chen_0027207_session_1_rest_2","0027207",52,"SWU 1",1,2,0.561397959709102,100.885080038872,1.89397697965675,0.0499671837983389,1.25363419931896,0.00646425366666667,"All Sites"
