"","subject","site","site.name","session","scan","falff_50","falff_75","falff_90","falff_fwhm","falff_mean","reho_50","reho_75","reho_90","reho_fwhm","reho_mean","vmhc_50","vmhc_75","vmhc_90","vmhc_fwhm","vmhc_mean","global"
"314","0025041","24","NYU 2","2","2",0.621624022722244,0.656500950455666,0.69172630906105,7.54531,0.615244030952454,0.118463754653931,0.169658005237579,0.222550755739212,13.9303,0.132424846291542,0.416005685925484,0.640176683664322,0.805574059486389,6.82175,0.404420554637909,"All Sites"
"315","0025041","24","NYU 2","2","1",0.6098912358284,0.632097125053406,0.656519687175751,7.22049,0.598417699337006,0.0833414196968079,0.111418768763542,0.142315742373467,12.6376,0.0919173806905746,0.281432867050171,0.473699443042278,0.662713885307312,6.70551,0.301342219114304,"All Sites"
"316","0025042","24","NYU 2","1","1",0.601568222045898,0.617823511362076,0.634129559993744,7.15688,0.585660696029663,0.0775072500109673,0.105147514492273,0.135987040400505,12.7392,0.0864527747035027,0.254408568143845,0.442399978637695,0.632910639047623,6.86535,0.281791567802429,"All Sites"
"317","0025042","24","NYU 2","2","1",0.595051825046539,0.615753293037415,0.637118005752563,7.20317,0.580159664154053,0.115184240043163,0.154274329543114,0.192607542872429,12.646,0.122487530112267,0.432222038507462,0.615507185459137,0.75313812494278,6.77992,0.406486332416534,"All Sites"
"318","0025042","24","NYU 2","1","2",0.596151292324066,0.612972468137741,0.630374729633331,7.05202,0.581205368041992,0.0823430120944977,0.110935889184475,0.142977088689804,12.8125,0.0908593982458115,0.27597588300705,0.462483376264572,0.638089716434479,6.80519,0.293619096279144,"All Sites"
"319","0025042","24","NYU 2","2","2",0.59781202673912,0.613394901156425,0.629653704166412,7.07713,0.581945896148682,0.0730632655322552,0.0998709220439196,0.133745095133781,13.0503,0.0835795029997826,0.241643309593201,0.433587998151779,0.613038980960846,6.4841,0.269019186496735,"All Sites"
"320","0025043","24","NYU 2","2","1",0.606204748153687,0.627877593040466,0.650423645973206,7.13838,0.594521999359131,0.0924379229545593,0.123087409883738,0.151663962006569,12.4178,0.099026620388031,0.327572107315063,0.522053182125092,0.687303638458252,6.68151,0.334124267101288,"All Sites"
"321","0025043","24","NYU 2","1","1",0.61530527472496,0.640839889645576,0.66596086025238,7.12363,0.60417652130127,0.115400705486536,0.161751631647348,0.206762839853764,13.4848,0.126485452055931,0.458785101771355,0.650567099452019,0.792137563228607,6.76635,0.428268402814865,"All Sites"
"322","0025043","24","NYU 2","2","2",0.605770885944366,0.628527000546455,0.653178560733795,7.21069,0.594751477241516,0.0902489461004734,0.122759683057666,0.155298766493797,13.1468,0.0981483981013298,0.308754473924637,0.504248082637787,0.694278603792191,6.73011,0.322703391313553,"All Sites"
"323","0025044","24","NYU 2","1","2",0.594281524419785,0.609663859009743,0.62443762421608,7.09406,0.57916533946991,0.0792167112231255,0.106654554605484,0.13524325042963,12.6526,0.0872534811496735,0.258595556020737,0.442268118262291,0.617793780565262,6.53654,0.281313717365265,"All Sites"
"324","0025044","24","NYU 2","1","1",0.592273563146591,0.609161004424095,0.627150470018387,7.08371,0.578990042209625,0.0867817737162113,0.122558631002903,0.155840085446835,12.8694,0.0968799740076065,0.324201732873917,0.529644131660461,0.696720898151398,6.59522,0.333009243011475,"All Sites"
"325","0025044","24","NYU 2","2","1",0.610071778297424,0.635901793837547,0.662432324886322,7.28964,0.601516783237457,0.0975094512104988,0.133957948535681,0.171625682711601,12.835,0.106756016612053,0.36086905002594,0.581434428691864,0.741307300329209,6.68904,0.361442565917969,"All Sites"
"326","0025044","24","NYU 2","2","2",0.602524280548096,0.622514247894287,0.644831252098083,7.22299,0.591682970523834,0.0908892527222633,0.121604099869728,0.150778779387474,12.2681,0.0972780957818031,0.332035899162292,0.53351354598999,0.695785045623779,6.62661,0.336276710033417,"All Sites"
"327","0025045","24","NYU 2","2","2",0.614954859018326,0.635342285037041,0.654109942913055,6.79286,0.601577520370483,0.12034597992897,0.154093232005835,0.185609772801399,11.5548,0.124133363366127,0.467215120792389,0.633589208126068,0.76027774810791,6.76178,0.427395164966583,"All Sites"
"328","0025045","24","NYU 2","2","1",0.603284657001495,0.622449100017548,0.643195688724518,6.9273,0.590183734893799,0.105108253657818,0.136529043316841,0.167537480592728,11.7359,0.110430538654327,0.389218389987946,0.562680631875992,0.706340312957764,6.74262,0.372794270515442,"All Sites"
"329","0025045","24","NYU 2","1","1",0.599444419145584,0.615483775734901,0.631360274553299,6.95048,0.583812415599823,0.0867055505514145,0.111851776018739,0.137635976076126,11.8264,0.0922197178006172,0.283357068896294,0.451788231730461,0.613214552402496,6.68249,0.293540596961975,"All Sites"
"330","0025045","24","NYU 2","1","2",0.603239476680756,0.624978676438332,0.648357474803924,6.93764,0.591327428817749,0.0952267795801163,0.125119782984257,0.155366152524948,11.8484,0.101779289543629,0.33851669728756,0.510234415531158,0.660404390096664,6.67317,0.334686845541,"All Sites"
"331","0025046","24","NYU 2","2","2",0.593383967876434,0.610041737556458,0.627505540847778,7.06575,0.579667687416077,0.0874558910727501,0.118968855589628,0.153456097841263,13.2452,0.0972727090120316,0.314092963933945,0.514736711978912,0.692208832502365,6.58998,0.324628472328186,"All Sites"
"332","0025046","24","NYU 2","2","1",0.601624339818954,0.619130447506905,0.636985260248184,7.01374,0.58804053068161,0.0922023095190525,0.119823874905705,0.147640335559845,12.4663,0.0983188599348068,0.312510088086128,0.499126613140106,0.661383062601089,6.62893,0.318919211626053,"All Sites"
"333","0025046","24","NYU 2","1","2",0.600996732711792,0.622281223535538,0.645539343357086,7.19852,0.589773416519165,0.0933617129921913,0.121157921850681,0.150408059358597,12.3106,0.0992123261094093,0.319058448076248,0.506096541881561,0.678966522216797,6.7605,0.325777262449265,"All Sites"
"334","0025046","24","NYU 2","1","1",0.605690479278564,0.623684599995613,0.642793154716492,7.16653,0.59226405620575,0.0838338769972324,0.109785534441471,0.138509725034237,12.5193,0.091025285422802,0.268727317452431,0.465308636426926,0.656309509277344,6.80441,0.292145997285843,"All Sites"
"335","0025047","24","NYU 2","3","2",0.593424201011658,0.611962616443634,0.632556915283203,7.10279,0.581859469413757,0.0946527682244778,0.12736888602376,0.16195083707571,12.3471,0.10252371430397,0.334992289543152,0.544915825128555,0.722836101055145,6.6732,0.345332145690918,"All Sites"
"336","0025047","24","NYU 2","3","1",0.59404057264328,0.606934487819672,0.6190345287323,7.11323,0.577928483486176,0.0687608942389488,0.0866285637021065,0.106510244309902,11.7973,0.0734470635652542,0.18722103536129,0.349298745393753,0.521158993244171,6.58911,0.220173925161362,"All Sites"
"337","0025047","24","NYU 2","2","1",0.59695753455162,0.61216214299202,0.627040797472,7.03941,0.582674324512482,0.0796323008835316,0.103955248370767,0.131926384568214,12.6294,0.0868050903081894,0.276474714279175,0.472423106431961,0.659709858894348,6.70022,0.297359257936478,"All Sites"
"338","0025047","24","NYU 2","1","1",0.594341665506363,0.609032645821571,0.623101949691772,7.08029,0.578531384468079,0.0726791359484196,0.0925945825874805,0.113939851522446,11.5192,0.0779656618833542,0.227041602134705,0.402282983064651,0.583478927612305,6.52328,0.257596999406815,"All Sites"
"339","0025047","24","NYU 2","1","2",0.586721420288086,0.599359855055809,0.61027580499649,7.22111,0.568187415599823,0.0612349826842546,0.0751031078398228,0.0930374898016453,11.1295,0.0662456974387169,0.147745415568352,0.302829787135124,0.48501193523407,6.41362,0.188437506556511,"All Sites"
"340","0025048","24","NYU 2","1","1",0.598408192396164,0.618728041648865,0.639884483814239,7.15887,0.58566826581955,0.0843458659946918,0.112579228356481,0.14282493442297,12.5124,0.0924781188368797,0.287127554416656,0.475997269153595,0.64891529083252,6.46826,0.304183125495911,"All Sites"
"341","0025048","24","NYU 2","2","2",0.60018116235733,0.624880909919739,0.651082217693329,7.14151,0.590392529964447,0.09156334400177,0.122013002634048,0.154948979616165,11.9481,0.0996436402201653,0.348509222269058,0.531974315643311,0.689723771810531,6.51718,0.346902281045914,"All Sites"
"342","0025048","24","NYU 2","1","2",0.609406918287277,0.635375410318375,0.663999557495117,7.21834,0.600433051586151,0.101814202964306,0.134578291326761,0.168066139519215,12.4457,0.108888357877731,0.392306715250015,0.575988680124283,0.733673632144928,6.77735,0.378493428230286,"All Sites"
"343","0025048","24","NYU 2","2","1",0.604079246520996,0.62452232837677,0.645497441291809,7.23744,0.591170132160187,0.0867855697870255,0.116325102746487,0.146771013736725,12.4788,0.0945112779736519,0.322446867823601,0.508055865764618,0.669894635677338,6.41455,0.329302161931992,"All Sites"
"344","0025049","24","NYU 2","2","1",0.597965896129608,0.615539938211441,0.634379357099533,7.05148,0.585906982421875,0.0878245644271374,0.116296414285898,0.145213842391968,11.8253,0.0943063050508499,0.301222860813141,0.495038092136383,0.663247382640839,6.43182,0.312753766775131,"All Sites"
"345","0025049","24","NYU 2","2","2",0.597648680210114,0.617403000593185,0.639588558673859,7.1981,0.586424648761749,0.102506682276726,0.140283271670341,0.182170364260674,12.9683,0.112465634942055,0.39353621006012,0.602421581745148,0.761254811286927,6.68228,0.385193824768066,"All Sites"
"346","0025049","24","NYU 2","1","2",0.606790155172348,0.626872897148132,0.648689776659012,7.09516,0.595592558383942,0.0875199139118195,0.120735930278897,0.154014453291893,13.3661,0.0969205126166344,0.322707206010818,0.51485276222229,0.675818562507629,6.45707,0.327688872814178,"All Sites"
"347","0025049","24","NYU 2","1","1",0.600921213626862,0.618539854884148,0.63714063167572,7.0912,0.58815860748291,0.0856543704867363,0.116729522123933,0.150694146752357,12.7163,0.0953275039792061,0.296246737241745,0.49215804040432,0.667371809482574,6.35512,0.3122638463974,"All Sites"
"348","0025050","24","NYU 2","1","1",0.594566732645035,0.60786160826683,0.620312225818634,7.18372,0.57954877614975,0.0661912150681019,0.0839282777160406,0.105554117262363,12.1469,0.0718139186501503,0.180123716592789,0.340151250362396,0.53305047750473,6.25429,0.217106595635414,"All Sites"
"349","0025050","24","NYU 2","1","2",0.598837435245514,0.614992663264275,0.633039420843124,7.29246,0.586276888847351,0.0732703283429146,0.094567809253931,0.118894720822573,12.1989,0.0794763267040253,0.224350959062576,0.397639572620392,0.587421476840973,6.32198,0.25527361035347,"All Sites"
"350","0025050","24","NYU 2","2","1",0.597413063049316,0.611213624477386,0.624525427818298,7.06188,0.583644151687622,0.0735829323530197,0.0940967984497547,0.118084240704775,12.2822,0.079540528357029,0.220206052064896,0.398079335689545,0.584116399288177,6.42903,0.252253621816635,"All Sites"
"351","0025050","24","NYU 2","2","2",0.600316166877747,0.614919930696487,0.629625201225281,7.22096,0.586653530597687,0.0669914409518242,0.0835769139230251,0.103734858334064,11.3603,0.0717547610402107,0.18972048163414,0.347990185022354,0.539581954479218,6.33867,0.225563228130341,"All Sites"
"352","0025051","24","NYU 2","1","1",0.591990530490875,0.609174609184265,0.62621762752533,7.13454,0.576096475124359,0.0889570116996765,0.116356752812862,0.14908934533596,12.0639,0.0969970002770424,0.322750300168991,0.506824731826782,0.670973122119904,6.80172,0.327909648418427,"All Sites"
"353","0025051","24","NYU 2","2","1",0.597726106643677,0.620732218027115,0.643899810314178,7.28189,0.584349393844604,0.0955789759755135,0.135179378092289,0.172211679816246,12.9421,0.106065958738327,0.389248192310333,0.587972164154053,0.756994009017944,6.94295,0.382079750299454,"All Sites"
"354","0025051","24","NYU 2","1","2",0.597642600536346,0.62090465426445,0.643650567531586,7.29517,0.584654450416565,0.109997056424618,0.153403051197529,0.192091257870197,12.8772,0.119192436337471,0.460895344614983,0.649392679333687,0.778667271137238,6.86942,0.426506549119949,"All Sites"
"355","0025051","24","NYU 2","2","2",0.597428917884827,0.619028389453888,0.640765476226807,7.2096,0.583747744560242,0.0952105224132538,0.131184920668602,0.163342526555061,13.0022,0.10305942595005,0.385505169630051,0.582590699195862,0.737858593463898,6.96661,0.376032173633575,"All Sites"
"356","0025052","24","NYU 2","1","1",0.589361965656281,0.602053970098495,0.613469165563583,7.3139,0.572611212730408,0.0625260509550571,0.0748440101742744,0.0901751831173897,10.7035,0.066048264503479,0.155286610126495,0.308038383722305,0.473026812076569,6.10745,0.191933810710907,"All Sites"
"357","0025052","24","NYU 2","1","2",0.592256039381027,0.605418607592583,0.61725966334343,7.3128,0.575576603412628,0.069014385342598,0.0867331568151712,0.106672049313784,11.2764,0.0739172250032425,0.206636473536491,0.380479395389557,0.564433562755585,6.3584,0.238518610596657,"All Sites"
"358","0025052","24","NYU 2","2","2",0.592244148254395,0.606173694133759,0.61904137134552,7.30649,0.575984418392181,0.0717480257153511,0.0904379412531853,0.112298040091991,12.0191,0.077293761074543,0.204068779945374,0.372248575091362,0.555036020278931,6.33283,0.235772579908371,"All Sites"
"359","0025052","24","NYU 2","2","1",0.586831569671631,0.600266456604004,0.612720900774002,7.2789,0.571109056472778,0.0670552812516689,0.0837887041270733,0.103128506988287,11.6242,0.0721224471926689,0.197316013276577,0.359952040016651,0.548289859294891,6.24888,0.232735008001328,"All Sites"
"360","0025053","24","NYU 2","1","2",0.59659218788147,0.613074898719788,0.630365395545959,7.08553,0.581494092941284,0.089215449988842,0.122341580688953,0.157512098550797,12.9546,0.0991326421499252,0.336518689990044,0.542705416679382,0.708254897594452,6.83514,0.339677631855011,"All Sites"
"361","0025053","24","NYU 2","2","1",0.594721108675003,0.609330162405968,0.623314660787582,7.05383,0.57813835144043,0.0801268145442009,0.108684442937374,0.137631687521934,12.4753,0.0883875340223312,0.291068643331528,0.480171546339989,0.644539535045624,6.59198,0.305499017238617,"All Sites"
"362","0025053","24","NYU 2","1","1",0.602857053279877,0.622448518872261,0.643267107009888,7.10924,0.589156031608582,0.0951924100518227,0.129775572568178,0.167241598665714,12.6399,0.104943566024303,0.373233467340469,0.583032608032227,0.743179023265839,6.63846,0.367002576589584,"All Sites"
"363","0025053","24","NYU 2","2","2",0.595796257257462,0.61227659881115,0.629748469591141,7.03543,0.5809485912323,0.0865929946303368,0.118018925189972,0.147009222209454,12.4693,0.0943150445818901,0.327624350786209,0.519341856241226,0.677987039089203,6.66684,0.331928879022598,"All Sites"
"364","0025054","24","NYU 2","1","2",0.597746223211288,0.614086911082268,0.630033177137375,7.1583,0.581961512565613,0.0845296159386635,0.114316832274199,0.146245643496513,12.5794,0.0936156958341599,0.325919359922409,0.530136600136757,0.700319057703018,6.43693,0.33553671836853,"All Sites"
"365","0025054","24","NYU 2","1","1",0.588860809803009,0.603487700223923,0.617115867137909,7.3743,0.570851385593414,0.0807271972298622,0.104284096509218,0.130640521645546,11.8619,0.0873849093914032,0.310691833496094,0.497492551803589,0.669906377792358,6.36908,0.32039612531662,"All Sites"
