"","site","site.name","uniqueid","subid","session","scan","MeanFD","PercentFD_greater_than_0.20","global"
"2523",37,"BNU 1","skcnlbnu_beijing_he_0025912_session_2_rest_1","0025912",2,1,0.1159,6.4677,"All Sites"
"2524",37,"BNU 1","skcnlbnu_beijing_he_0025913_session_1_rest_1","0025913",1,1,0.0621,0,"All Sites"
"2525",37,"BNU 1","skcnlbnu_beijing_he_0025913_session_2_rest_1","0025913",2,1,0.0765,3.4826,"All Sites"
"2526",37,"BNU 1","skcnlbnu_beijing_he_0025914_session_1_rest_1","0025914",1,1,0.154,17.9104,"All Sites"
"2528",37,"BNU 1","skcnlbnu_beijing_he_0025915_session_1_rest_1","0025915",1,1,0.0797,3.4826,"All Sites"
"2530",37,"BNU 1","skcnlbnu_beijing_he_0025916_session_1_rest_1","0025916",1,1,0.1162,6.4677,"All Sites"
"2532",37,"BNU 1","skcnlbnu_beijing_he_0025917_session_1_rest_1","0025917",1,1,0.1105,1.99,"All Sites"
"2534",37,"BNU 1","skcnlbnu_beijing_he_0025918_session_1_rest_1","0025918",1,1,0.1016,0.4975,"All Sites"
"2536",37,"BNU 1","skcnlbnu_beijing_he_0025919_session_1_rest_1","0025919",1,1,0.1118,7.9602,"All Sites"
"2538",37,"BNU 1","skcnlbnu_beijing_he_0025920_session_1_rest_1","0025920",1,1,0.1095,5.9701,"All Sites"
"2540",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025921_session_1_rest_1","0025921",1,1,0.0334,0,"All Sites"
"2541",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025921_session_2_rest_1","0025921",2,1,0.1646,32.0665,"All Sites"
"2542",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025922_session_1_rest_1","0025922",1,1,0.1012,2.4896,"All Sites"
"2543",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025922_session_2_rest_1","0025922",2,1,0.1037,2.8504,"All Sites"
"2544",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025923_session_1_rest_1","0025923",1,1,0.1055,7.4689,"All Sites"
"2545",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025923_session_2_rest_1","0025923",2,1,0.0892,1.1876,"All Sites"
"2546",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025924_session_1_rest_1","0025924",1,1,0.0373,0,"All Sites"
"2547",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025924_session_2_rest_1","0025924",2,1,0.0992,1.6627,"All Sites"
"2548",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025925_session_1_rest_1","0025925",1,1,0.0994,7.0539,"All Sites"
"2549",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025925_session_2_rest_1","0025925",2,1,0.1499,14.0143,"All Sites"
"2550",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025926_session_1_rest_1","0025926",1,1,0.1394,13.278,"All Sites"
"2551",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025926_session_2_rest_1","0025926",2,1,0.1467,20.6651,"All Sites"
"2552",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025927_session_1_rest_1","0025927",1,1,0.1319,17.8423,"All Sites"
"2553",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025927_session_2_rest_1","0025927",2,1,0.1055,4.9881,"All Sites"
"2554",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025928_session_1_rest_1","0025928",1,1,0.1174,3.3195,"All Sites"
"2555",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025928_session_2_rest_1","0025928",2,1,0.1028,0,"All Sites"
"2556",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025929_session_1_rest_1","0025929",1,1,0.0503,0,"All Sites"
"2557",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025929_session_2_rest_1","0025929",2,1,0.0604,0,"All Sites"
"2558",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025930_session_1_rest_1","0025930",1,1,0.0887,6.639,"All Sites"
"2559",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025930_session_2_rest_1","0025930",2,1,0.1316,13.3017,"All Sites"
"2560",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025931_session_1_rest_1","0025931",1,1,0.1442,14.9378,"All Sites"
"2561",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025931_session_2_rest_1","0025931",2,1,0.1322,10.4513,"All Sites"
"2562",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025932_session_1_rest_1","0025932",1,1,0.1654,32.7801,"All Sites"
"2563",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025932_session_2_rest_1","0025932",2,1,0.2138,54.8694,"All Sites"
"2564",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025933_session_1_rest_1","0025933",1,1,0.0827,4.9793,"All Sites"
"2565",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025933_session_2_rest_1","0025933",2,1,0.1421,14.7268,"All Sites"
"2566",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025934_session_1_rest_1","0025934",1,1,0.1378,14.1079,"All Sites"
"2567",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025934_session_2_rest_1","0025934",2,1,0.151,17.3397,"All Sites"
"2568",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025935_session_1_rest_1","0025935",1,1,0.0358,0,"All Sites"
"2569",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025935_session_2_rest_1","0025935",2,1,0.1416,18.2898,"All Sites"
"2570",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025936_session_1_rest_1","0025936",1,1,0.0542,0,"All Sites"
"2571",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025936_session_2_rest_1","0025936",2,1,0.1232,11.4014,"All Sites"
"2572",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025937_session_1_rest_1","0025937",1,1,0.0866,2.0747,"All Sites"
"2573",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025937_session_2_rest_1","0025937",2,1,0.1298,6.6508,"All Sites"
"2574",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025938_session_1_rest_1","0025938",1,1,0.1615,28.6307,"All Sites"
"2575",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025938_session_2_rest_1","0025938",2,1,0.1255,7.3634,"All Sites"
"2576",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025939_session_1_rest_1","0025939",1,1,0.079,0.8299,"All Sites"
"2577",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025939_session_2_rest_1","0025939",2,1,0.0779,0.4751,"All Sites"
"2578",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025940_session_1_rest_1","0025940",1,1,0.0723,0,"All Sites"
"2579",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025940_session_2_rest_1","0025940",2,1,0.1587,13.7767,"All Sites"
"2580",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025941_session_1_rest_1","0025941",1,1,0.104,0.8299,"All Sites"
"2581",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025941_session_2_rest_1","0025941",2,1,0.0843,0.4751,"All Sites"
"2582",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025942_session_1_rest_1","0025942",1,1,0.1132,6.2241,"All Sites"
"2583",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025942_session_2_rest_1","0025942",2,1,0.1181,6.1758,"All Sites"
"2584",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025943_session_1_rest_1","0025943",1,1,0.1674,28.6307,"All Sites"
"2585",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025943_session_2_rest_1","0025943",2,1,0.1279,6.4133,"All Sites"
"2586",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025944_session_1_rest_1","0025944",1,1,0.0997,1.2448,"All Sites"
"2587",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025944_session_2_rest_1","0025944",2,1,0.1044,1.4252,"All Sites"
"2588",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025945_session_1_rest_1","0025945",1,1,0.1017,4.9793,"All Sites"
"2589",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025945_session_2_rest_1","0025945",2,1,0.1376,13.5392,"All Sites"
"2590",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025946_session_1_rest_1","0025946",1,1,0.1254,13.6929,"All Sites"
"2591",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025946_session_2_rest_1","0025946",2,1,0.1162,12.114,"All Sites"
"2592",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025947_session_1_rest_1","0025947",1,1,0.0672,0,"All Sites"
"2593",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025947_session_2_rest_1","0025947",2,1,0.1117,1.1876,"All Sites"
"2594",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025948_session_1_rest_1","0025948",1,1,0.1204,7.8838,"All Sites"
"2595",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025948_session_2_rest_1","0025948",2,1,0.1565,23.5154,"All Sites"
"2596",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025949_session_1_rest_1","0025949",1,1,0.081,0,"All Sites"
"2597",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025949_session_2_rest_1","0025949",2,1,0.1318,12.5891,"All Sites"
"2598",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025950_session_1_rest_1","0025950",1,1,0.1221,4.9793,"All Sites"
"2599",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025950_session_2_rest_1","0025950",2,1,0.14,20.6651,"All Sites"
"2600",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025951_session_1_rest_1","0025951",1,1,0.1032,2.9046,"All Sites"
"2601",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025951_session_2_rest_1","0025951",2,1,0.134,8.076,"All Sites"
"2602",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025952_session_1_rest_1","0025952",1,1,0.0641,0.4149,"All Sites"
"2603",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025952_session_2_rest_1","0025952",2,1,0.0755,0,"All Sites"
"2604",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025953_session_1_rest_1","0025953",1,1,0.0647,0,"All Sites"
"2605",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025953_session_2_rest_1","0025953",2,1,0.0763,0,"All Sites"
"2606",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025954_session_1_rest_1","0025954",1,1,0.0499,0.4149,"All Sites"
"2607",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025954_session_2_rest_1","0025954",2,1,0.0758,1.6627,"All Sites"
"2608",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025955_session_1_rest_1","0025955",1,1,0.0538,0,"All Sites"
"2609",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025955_session_2_rest_1","0025955",2,1,0.1029,6.8884,"All Sites"
"2610",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025956_session_1_rest_1","0025956",1,1,0.1329,12.0332,"All Sites"
"2611",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025956_session_2_rest_1","0025956",2,1,0.1357,7.1259,"All Sites"
"2612",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025957_session_1_rest_1","0025957",1,1,0.0496,0,"All Sites"
"2613",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025957_session_2_rest_1","0025957",2,1,0.0739,0,"All Sites"
"2614",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025958_session_1_rest_1","0025958",1,1,0.1218,17.0124,"All Sites"
"2615",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025958_session_2_rest_1","0025958",2,1,0.1444,18.5273,"All Sites"
"2616",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025959_session_1_rest_1","0025959",1,1,0.0721,0,"All Sites"
"2617",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025959_session_2_rest_1","0025959",2,1,0.0864,1.4252,"All Sites"
"2618",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025960_session_1_rest_1","0025960",1,1,0.0845,2.0747,"All Sites"
"2619",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025960_session_2_rest_1","0025960",2,1,0.1062,4.7506,"All Sites"
"2620",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025961_session_1_rest_1","0025961",1,1,0.116,4.5643,"All Sites"
"2621",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025961_session_2_rest_1","0025961",2,1,0.0848,1.6627,"All Sites"
"2622",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025962_session_1_rest_1","0025962",1,1,0.1197,12.0332,"All Sites"
"2623",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025962_session_2_rest_1","0025962",2,1,0.1005,1.6627,"All Sites"
"2624",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025963_session_1_rest_1","0025963",1,1,0.079,1.6598,"All Sites"
"2625",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025963_session_2_rest_1","0025963",2,1,0.1328,10.4513,"All Sites"
"2626",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025964_session_1_rest_1","0025964",1,1,0.075,0.4149,"All Sites"
"2627",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025964_session_2_rest_1","0025964",2,1,0.0929,2.6128,"All Sites"
"2628",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025965_session_1_rest_1","0025965",1,1,0.0744,1.6598,"All Sites"
"2629",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025965_session_2_rest_1","0025965",2,1,0.0958,6.8884,"All Sites"
"2630",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025966_session_1_rest_1","0025966",1,1,0.1541,19.917,"All Sites"
"2631",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025966_session_2_rest_1","0025966",2,1,0.1656,22.8029,"All Sites"
"2632",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025967_session_1_rest_1","0025967",1,1,0.1135,9.5436,"All Sites"
"2633",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025967_session_2_rest_1","0025967",2,1,0.0926,4.9881,"All Sites"
"2634",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025968_session_1_rest_1","0025968",1,1,0.0854,0,"All Sites"
"2635",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025968_session_2_rest_1","0025968",2,1,0.0964,0.2375,"All Sites"
"2636",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025969_session_1_rest_1","0025969",1,1,0.0919,5.3942,"All Sites"
"2637",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025969_session_2_rest_1","0025969",2,1,0.1196,4.7506,"All Sites"
"2638",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025970_session_1_rest_1","0025970",1,1,0.0999,0.8299,"All Sites"
"2639",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025970_session_2_rest_1","0025970",2,1,0.1143,0.7126,"All Sites"
"2640",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025971_session_1_rest_1","0025971",1,1,0.0777,0.4149,"All Sites"
"2641",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025971_session_2_rest_1","0025971",2,1,0.1117,3.0879,"All Sites"
"2642",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025972_session_1_rest_1","0025972",1,1,0.1127,4.1494,"All Sites"
"2643",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025972_session_2_rest_1","0025972",2,1,0.1348,9.2637,"All Sites"
"2644",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025973_session_1_rest_1","0025973",1,1,0.0721,2.9046,"All Sites"
"2645",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025973_session_2_rest_1","0025973",2,1,0.1063,4.2755,"All Sites"
"2646",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025974_session_1_rest_1","0025974",1,1,0.0956,0.4149,"All Sites"
"2647",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025974_session_2_rest_1","0025974",2,1,0.1122,3.5629,"All Sites"
"2648",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025975_session_1_rest_1","0025975",1,1,0.0844,0.8299,"All Sites"
"2649",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025975_session_2_rest_1","0025975",2,1,0.0942,1.1876,"All Sites"
"2650",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025976_session_1_rest_1","0025976",1,1,0.1281,6.2241,"All Sites"
"2651",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025976_session_2_rest_1","0025976",2,1,0.099,1.1876,"All Sites"
"2652",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025977_session_1_rest_1","0025977",1,1,0.0576,0.8299,"All Sites"
"2653",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025977_session_2_rest_1","0025977",2,1,0.0893,0.2375,"All Sites"
"2654",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025978_session_1_rest_1","0025978",1,1,0.1055,7.0539,"All Sites"
"2655",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025978_session_2_rest_1","0025978",2,1,0.1067,1.6627,"All Sites"
"2656",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025979_session_1_rest_1","0025979",1,1,0.1273,9.5436,"All Sites"
"2657",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025979_session_2_rest_1","0025979",2,1,0.1257,8.3135,"All Sites"
"2658",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025980_session_1_rest_1","0025980",1,1,0.0404,0,"All Sites"
"2659",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025980_session_2_rest_1","0025980",2,1,0.0731,0.9501,"All Sites"
"2660",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025981_session_1_rest_1","0025981",1,1,0.089,2.9046,"All Sites"
"2661",38,"BNU 2","SKCNLBNU_Beijing_Liu_0025981_session_2_rest_1","0025981",2,1,0.1001,4.5131,"All Sites"
"2662",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_1_rest_1","0025982",1,1,0.0671,1.6,"All Sites"
"2663",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_1_rest_2","0025982",1,2,0.0645,0.8,"All Sites"
"2664",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_1_rest_3","0025982",1,3,0.0479,0,"All Sites"
"2665",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_2_rest_1","0025982",2,1,0.0839,4.8,"All Sites"
"2666",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_2_rest_2","0025982",2,2,0.1744,29.6,"All Sites"
"2667",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_2_rest_3","0025982",2,3,0.2213,43.2,"All Sites"
"2668",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_3_rest_1","0025982",3,1,0.068,1.6,"All Sites"
"2669",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_3_rest_2","0025982",3,2,0.0808,3.2,"All Sites"
"2670",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_3_rest_3","0025982",3,3,0.0546,0,"All Sites"
"2671",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_4_rest_1","0025982",4,1,0.1294,20,"All Sites"
"2672",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_4_rest_2","0025982",4,2,0.3708,72,"All Sites"
"2673",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_4_rest_3","0025982",4,3,0.36,72.8,"All Sites"
"2674",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_5_rest_1","0025982",5,1,0.094,7.2,"All Sites"
"2675",39,"XHCUMS","xwhcmu_beijing_li_0025982_session_5_rest_2","0025982",5,2,0.2395,50.4,"All Sites"
"2676",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_1_rest_1","0025983",1,1,0.197,39.2,"All Sites"
"2677",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_1_rest_2","0025983",1,2,0.1679,23.2,"All Sites"
"2678",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_1_rest_3","0025983",1,3,0.1214,12.8,"All Sites"
"2679",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_2_rest_1","0025983",2,1,0.1659,22.4,"All Sites"
"2680",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_2_rest_2","0025983",2,2,0.1279,14.4,"All Sites"
"2681",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_2_rest_3","0025983",2,3,0.1214,12.8,"All Sites"
"2682",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_3_rest_1","0025983",3,1,0.2299,43.2,"All Sites"
"2683",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_3_rest_2","0025983",3,2,0.3064,56.8,"All Sites"
"2684",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_4_rest_1","0025983",4,1,0.1296,14.4,"All Sites"
"2685",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_4_rest_2","0025983",4,2,0.1193,11.2,"All Sites"
"2686",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_5_rest_1","0025983",5,1,0.1643,25.6,"All Sites"
"2687",39,"XHCUMS","xwhcmu_beijing_li_0025983_session_5_rest_2","0025983",5,2,0.1443,21.6,"All Sites"
"2688",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_1_rest_1","0025984",1,1,0.1368,16,"All Sites"
"2689",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_1_rest_2","0025984",1,2,0.2318,48.8,"All Sites"
"2690",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_2_rest_1","0025984",2,1,0.1183,4.8,"All Sites"
"2691",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_2_rest_2","0025984",2,2,0.0818,0,"All Sites"
"2692",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_3_rest_1","0025984",3,1,0.1794,36,"All Sites"
"2693",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_3_rest_2","0025984",3,2,0.2102,54.4,"All Sites"
"2694",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_4_rest_1","0025984",4,1,0.1116,7.2,"All Sites"
"2695",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_4_rest_2","0025984",4,2,0.122,12,"All Sites"
"2696",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_5_rest_1","0025984",5,1,0.1239,12,"All Sites"
"2697",39,"XHCUMS","xwhcmu_beijing_li_0025984_session_5_rest_2","0025984",5,2,0.1197,8.8,"All Sites"
"2698",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_1_rest_1","0025985",1,1,0.0516,0,"All Sites"
"2699",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_1_rest_2","0025985",1,2,0.0525,0.8,"All Sites"
"2700",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_2_rest_1","0025985",2,1,0.0639,0.8,"All Sites"
"2701",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_2_rest_2","0025985",2,2,0.0722,3.2,"All Sites"
"2702",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_3_rest_1","0025985",3,1,0.0681,2.4,"All Sites"
"2703",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_3_rest_2","0025985",3,2,0.0613,2.4,"All Sites"
"2704",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_4_rest_1","0025985",4,1,0.0818,4,"All Sites"
"2705",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_4_rest_2","0025985",4,2,0.1139,13.6,"All Sites"
"2706",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_5_rest_1","0025985",5,1,0.1338,15.2,"All Sites"
"2707",39,"XHCUMS","xwhcmu_beijing_li_0025985_session_5_rest_2","0025985",5,2,0.1008,8.8,"All Sites"
"2708",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_1_rest_1","0025986",1,1,0.0676,1.6,"All Sites"
"2709",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_1_rest_2","0025986",1,2,0.0629,0,"All Sites"
"2710",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_2_rest_1","0025986",2,1,0.0711,1.6,"All Sites"
"2711",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_2_rest_2","0025986",2,2,0.0882,4.8,"All Sites"
"2712",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_3_rest_1","0025986",3,1,0.0986,8,"All Sites"
"2713",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_3_rest_2","0025986",3,2,0.0668,1.6,"All Sites"
"2714",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_4_rest_1","0025986",4,1,0.0562,0.8,"All Sites"
"2715",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_4_rest_2","0025986",4,2,0.0669,0,"All Sites"
"2716",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_5_rest_1","0025986",5,1,0.0739,0,"All Sites"
"2717",39,"XHCUMS","xwhcmu_beijing_li_0025986_session_5_rest_2","0025986",5,2,0.0789,0.8,"All Sites"
"2718",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_1_rest_1","0025987",1,1,0.4176,59.2,"All Sites"
"2719",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_1_rest_2","0025987",1,2,0.2664,56.8,"All Sites"
"2720",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_1_rest_3","0025987",1,3,0.2553,53.6,"All Sites"
"2721",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_2_rest_1","0025987",2,1,0.2262,58.4,"All Sites"
"2722",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_2_rest_2","0025987",2,2,0.2364,60.8,"All Sites"
"2723",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_3_rest_1","0025987",3,1,0.2302,42.4,"All Sites"
"2724",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_3_rest_2","0025987",3,2,0.3111,68,"All Sites"
"2725",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_4_rest_1","0025987",4,1,0.1875,37.6,"All Sites"
"2726",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_4_rest_2","0025987",4,2,0.2557,56,"All Sites"
"2727",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_5_rest_1","0025987",5,1,0.2752,68,"All Sites"
"2728",39,"XHCUMS","xwhcmu_beijing_li_0025987_session_5_rest_2","0025987",5,2,0.3811,82.4,"All Sites"
"2729",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_1_rest_1","0025988",1,1,0.0427,1.6,"All Sites"
"2730",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_1_rest_2","0025988",1,2,0.0397,0,"All Sites"
"2731",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_2_rest_1","0025988",2,1,0.0852,5.6,"All Sites"
"2732",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_2_rest_2","0025988",2,2,0.081,3.2,"All Sites"
"2733",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_3_rest_1","0025988",3,1,0.0581,0,"All Sites"
"2734",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_3_rest_2","0025988",3,2,0.0817,5.6,"All Sites"
"2735",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_4_rest_1","0025988",4,1,0.069,0,"All Sites"
"2736",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_4_rest_2","0025988",4,2,0.0722,0,"All Sites"
"2737",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_5_rest_1","0025988",5,1,0.069,2.4,"All Sites"
"2738",39,"XHCUMS","xwhcmu_beijing_li_0025988_session_5_rest_2","0025988",5,2,0.0503,0.8,"All Sites"
"2739",39,"XHCUMS","xwhcmu_beijing_li_0025989_session_1_rest_1","0025989",1,1,0.1808,27.2,"All Sites"
